Grau;Área;Emitir;Código;Descrição
Álgebra de Modelos I (Método Tradicional);Modelos lineares, quadráticos e exponenciais;Construir e comparar modelos lineares, quadráticos e exponenciais e resolver problemas.;AI.F-LE.A.1.b;Reconhecer situações em que uma grandeza varia a uma taxa constante por unidade de intervalo em relação a outra.*
Álgebra de Modelos I (Método Tradicional);Modelos lineares, quadráticos e exponenciais;Construir e comparar modelos lineares, quadráticos e exponenciais e resolver problemas.;AI.F-LE.A.1.c;Reconhecer situações em que uma grandeza aumenta ou diminui a uma taxa percentual constante por unidade de intervalo em relação a outra.*
Álgebra de Modelos I (Método Tradicional);Modelos lineares, quadráticos e exponenciais;Construir e comparar modelos lineares, quadráticos e exponenciais e resolver problemas.;AI.F-LE.A.2;Construir funções lineares e exponenciais, incluindo sequências aritméticas e geométricas, a partir de um gráfico, da descrição de uma relação ou de dois pares de entrada e saída (incluindo a leitura destes a partir de uma tabela).*
Álgebra de Modelos I (Método Tradicional);Modelos lineares, quadráticos e exponenciais;Construir e comparar modelos lineares, quadráticos e exponenciais e resolver problemas.;AI.F-LE.A.3;Observe, utilizando gráficos e tabelas, que uma quantidade que aumenta exponencialmente eventualmente excede uma quantidade que aumenta linearmente, quadraticamente ou (de forma mais geral) como uma função polinomial.*
Álgebra de Modelos I (Método Tradicional);Modelos lineares, quadráticos e exponenciais;Interpretar expressões funcionais em termos da situação que elas modelam.;AI.F-LE.B.5;Interpretar os parâmetros de uma função linear ou exponencial (da forma f(x) = bx + k) em termos de um contexto.*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Resumir, representar e interpretar dados de uma única variável de contagem ou medição. Utilizar calculadoras, planilhas e outras tecnologias conforme apropriado.;AI.S-ID.A.1;Representar dados usando gráficos na reta numérica real (diagramas de dispersão, histogramas e diagramas de caixa).*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Resumir, representar e interpretar dados de uma única variável de contagem ou medição. Utilizar calculadoras, planilhas e outras tecnologias conforme apropriado.;AI.S-ID.A.2;Utilize estatísticas apropriadas ao formato da distribuição dos dados para comparar o centro (mediana, média) e a dispersão (intervalo interquartil, desvio padrão) de dois ou mais conjuntos de dados diferentes.*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Resumir, representar e interpretar dados de uma única variável de contagem ou medição. Utilizar calculadoras, planilhas e outras tecnologias conforme apropriado.;AI.S-ID.A.3;Interprete as diferenças de forma, centro e dispersão dentro do contexto dos conjuntos de dados, levando em consideração os possíveis efeitos de pontos de dados extremos (outliers).*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Resumir, representar e interpretar dados relativos a duas variáveis categóricas e quantitativas.;AI.S-ID.B.5;Resumir dados categóricos de duas categorias em tabelas de frequência de dupla entrada. Interpretar frequências relativas no contexto dos dados (incluindo frequências relativas conjuntas, marginais e condicionais). Reconhecer possíveis associações e tendências nos dados.*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Resumir, representar e interpretar dados relativos a duas variáveis categóricas e quantitativas.;AI.S-ID.B.6;Represente os dados de duas variáveis quantitativas em um gráfico de dispersão e descreva como as variáveis estão relacionadas.*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Resumir, representar e interpretar dados relativos a duas variáveis categóricas e quantitativas.;AI.S-ID.B.6.a;Ajuste uma função linear aos dados e use-a para resolver problemas dentro do contexto dos dados. Use funções ajustadas aos dados ou escolha uma função sugerida pelo contexto (com ênfase em modelos lineares e exponenciais).
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Resumir, representar e interpretar dados relativos a duas variáveis categóricas e quantitativas.;AI.S-ID.B.6.b;Avalie informalmente o ajuste de uma função plotando e analisando os resíduos.*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Resumir, representar e interpretar dados relativos a duas variáveis categóricas e quantitativas.;AI.S-ID.B.6.c;Ajuste uma função linear a um gráfico de dispersão que sugere uma associação linear.*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Interpretação de modelos lineares.;AI.S-ID.C.7;Interpretar a inclinação (taxa de variação) e a intersecção (termo constante) de um modelo linear no contexto dos dados.*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Interpretação de modelos lineares.;AI.S-ID.C.8;Calcule (usando tecnologia) e interprete o coeficiente de correlação de um ajuste linear.*
Álgebra de Modelos I (Método Tradicional);Interpretação de dados categóricos e quantitativos;Interpretação de modelos lineares.;AI.S-ID.C.9;Diferencie correlação de causalidade.
Geometria do modelo (método tradicional);Quantidades;Raciocinar quantitativamente e usar unidades para resolver problemas.;GEO.NQ.A.3;Ao relatar quantidades, escolha um nível de precisão adequado às limitações de medição.*
Geometria do modelo (método tradicional);Quantidades;Raciocinar quantitativamente e usar unidades para resolver problemas.;GEO.NQ.A.3.a;Descreva os efeitos do erro de medição aproximado e do arredondamento nas medições e nos valores calculados a partir delas. Identifique os algarismos significativos nas medições registradas e nos valores calculados, de acordo com o contexto dado e a precisão dos instrumentos de medição utilizados.*
Geometria do modelo (método tradicional);Congruência;Experimente com transformações no plano.;GEO.G-CO.A.1;Aprenda as definições precisas de ângulo, círculo, reta perpendicular, reta paralela e segmento de reta, com base nas noções indefinidas de ponto, reta, distância ao longo de uma reta e distância ao redor de um arco circular.
Geometria do modelo (método tradicional);Congruência;Experimente com transformações no plano.;GEO.G-CO.A.2;"Representar transformações no plano usando, por exemplo, transparências e software de geometria; descrever transformações como funções que recebem pontos no plano como entradas e fornecem outros pontos como saídas. Comparar transformações que preservam distância e ângulo com aquelas que não o fazem (por exemplo, translação versus alongamento horizontal)."
Geometria do modelo (método tradicional);Congruência;Experimente com transformações no plano.;GEO.G-CO.A.3;Dado um retângulo, paralelogramo, trapézio ou polígono regular, descreva as rotações e reflexões que ele realiza sobre si mesmo.
Geometria do modelo (método tradicional);Congruência;Experimente com transformações no plano.;GEO.G-CO.A.4;Desenvolver definições de rotações, reflexões e translações em termos de ângulos, círculos, retas perpendiculares, retas paralelas e segmentos de reta.
Geometria do modelo (método tradicional);Congruência;Experimente com transformações no plano.;GEO.G-CO.A.5;Dada uma figura geométrica e uma rotação, reflexão ou translação, desenhe a figura transformada usando papel quadriculado, papel vegetal ou software de geometria. Especifique uma sequência de transformações que altere uma figura dada em outra.
Geometria do modelo (método tradicional);Congruência;Entendendo a congruência em termos de movimentos rígidos.;GEO.G-CO.B.6;"Utilizar descrições geométricas de movimentos rígidos para transformar figuras e prever o efeito de um determinado movimento rígido em uma figura dada; dadas duas figuras, usar a definição de congruência em termos de movimentos rígidos para decidir se elas são congruentes."
Geometria do modelo (método tradicional);Congruência;Entendendo a congruência em termos de movimentos rígidos.;GEO.G-CO.B.7;Use a definição de congruência em termos de movimentos rígidos para mostrar que dois triângulos são congruentes se, e somente se, os pares de lados correspondentes e os pares de ângulos correspondentes forem congruentes.
Geometria do modelo (método tradicional);Congruência;Entendendo a congruência em termos de movimentos rígidos.;GEO.G-CO.B.8;Explique como os critérios de congruência de triângulos (ASA, SAS e SSA) são derivados da definição de congruência em termos de movimentos rígidos.
Geometria do modelo (método tradicional);Congruência;Demonstre teoremas geométricos e, quando apropriado, a recíproca dos teoremas.;GEO.G-CO.C.9;"Demonstre teoremas sobre retas e ângulos. Os teoremas incluem: ângulos opostos pelo vértice são congruentes; quando uma transversal intercepta retas paralelas, os ângulos alternos internos são congruentes e os ângulos correspondentes também são congruentes; e, inversamente, demonstre que retas são paralelas; os pontos na mediatriz de um segmento de reta são exatamente equidistantes das extremidades do segmento."
Geometria do modelo (método tradicional);Congruência;Demonstre teoremas geométricos e, quando apropriado, a recíproca dos teoremas.;GEO.G-CO.C.10;"Demonstre teoremas sobre triângulos. Os teoremas incluem: a soma das medidas dos ângulos internos de um triângulo é igual a 180°; os ângulos da base de triângulos isósceles são congruentes; e, reciprocamente, demonstre que um triângulo é isósceles; o segmento que une os pontos médios de dois lados de um triângulo é paralelo ao terceiro lado e tem metade do seu comprimento; as medianas de um triângulo se encontram em um único ponto."
Geometria do modelo (método tradicional);Congruência;Demonstre teoremas geométricos e, quando apropriado, a recíproca dos teoremas.;GEO.G-CO.C.11;Demonstre teoremas sobre paralelogramos. Esses teoremas incluem: lados opostos são congruentes, ângulos opostos são congruentes, as diagonais de um paralelogramo se intersectam no ponto médio e, reciprocamente, retângulos são paralelogramos com diagonais congruentes.
Geometria do modelo (método tradicional);Congruência;Demonstre teoremas geométricos e, quando apropriado, a recíproca dos teoremas.;GEO.G-CO.C.11.a;Demonstre teoremas sobre polígonos. Os teoremas incluem as medidas de ângulos internos e externos. Aplique as propriedades dos polígonos para resolver problemas matemáticos e contextuais.
Geometria do modelo (método tradicional);Congruência;Realizar construções geométricas.;GEO.G-CO.D.12;"Realizar construções geométricas formais utilizando diversas ferramentas e métodos (compasso e régua, barbante, dispositivos reflexivos, dobraduras de papel, software de geometria dinâmica, etc.). As construções incluem: copiar um segmento; copiar um ângulo; bissetar um segmento; bissetar um ângulo; construir retas perpendiculares, incluindo a mediatriz de um segmento; e construir uma reta paralela a uma reta dada que passe por um ponto que não pertence à reta."
Geometria do modelo (método tradicional);Congruência;Realizar construções geométricas.;GEO.G-CO.D.13;Construa um triângulo equilátero, um quadrado e um hexágono regular inscrito em um círculo.
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;GEO.G-SRT.A.1;Verificar experimentalmente as propriedades das expansões dadas por um centro e um fator de escala:
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;GEO.G-SRT.A.1.a;Uma dilatação transforma uma reta que não passa pelo centro da dilatação em uma reta paralela e deixa inalterada a reta que passa pelo centro.
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;GEO.G-SRT.A.1.b;A dilatação de um segmento de reta resulta em um comprimento maior ou menor na proporção dada pelo fator de escala.
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;GEO.G-SRT.A.2;"Dadas duas figuras, use a definição de semelhança em termos de transformações de semelhança para decidir se elas são semelhantes; explique, usando transformações de semelhança, o significado de semelhança para triângulos como a igualdade de todos os pares de ângulos correspondentes e a proporcionalidade de todos os pares de lados correspondentes."
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;GEO.G-SRT.A.3;Utilize as propriedades das transformações de semelhança para estabelecer o critério ângulo-ângulo (AA) para que dois triângulos sejam semelhantes.
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Demonstre teoremas envolvendo semelhança.;GEO.G-SRT.B.4;"Demonstre teoremas sobre triângulos. Os teoremas incluem: uma reta paralela a um dos lados de um triângulo divide os outros dois lados proporcionalmente, e vice-versa; o Teorema de Pitágoras é demonstrado pela semelhança de triângulos."
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Demonstre teoremas envolvendo semelhança.;GEO.G-SRT.B.5;Utilize os critérios de congruência e semelhança de triângulos para resolver problemas e demonstrar relações em figuras geométricas.
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Defina razões trigonométricas e resolva problemas envolvendo triângulos retângulos.;GEO.G-SRT.C.6;Entenda que, por semelhança, as razões entre os lados em triângulos retângulos são propriedades dos ângulos do triângulo, o que leva às definições de razões trigonométricas para ângulos agudos.
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Defina razões trigonométricas e resolva problemas envolvendo triângulos retângulos.;GEO.G-SRT.C.7;Explique e utilize a relação entre o seno e o cosseno de ângulos complementares.
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Defina razões trigonométricas e resolva problemas envolvendo triângulos retângulos.;GEO.G-SRT.C.8;Utilize razões trigonométricas e o Teorema de Pitágoras para resolver triângulos retângulos em problemas aplicados.*
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Aplique trigonometria a triângulos em geral.;GEO.G-SRT.D.9;(+) Deduza a fórmula A = ® absin(C) para a área de um triângulo traçando uma linha auxiliar de um vértice perpendicular ao lado oposto.
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Aplique trigonometria a triângulos em geral.;GEO.G-SRT.D.10;(+) Demonstrar as leis dos senos e cossenos e usá-las para resolver problemas.
Geometria do modelo (método tradicional);Semelhança, triângulos retângulos e trigonometria;Aplique trigonometria a triângulos em geral.;GEO.G-SRT.D.11;(+) Compreender e aplicar a Lei dos Senos e a Lei dos Cossenos para encontrar medidas desconhecidas em triângulos retângulos e não retângulos (por exemplo, problemas de topografia, forças resultantes).
Geometria do modelo (método tradicional);Círculos;Compreender e aplicar teoremas sobre círculos.;GEO.GC.A.1;Prove que todos os círculos são semelhantes.
Geometria do modelo (método tradicional);Círculos;Compreender e aplicar teoremas sobre círculos.;GEO.GC.A.2;"Identifique e descreva as relações entre ângulos inscritos, raios e cordas. Inclua a relação entre ângulos centrais, inscritos e circunscritos; ângulos inscritos em um diâmetro são retos; o raio de um círculo é perpendicular à tangente no ponto de intersecção do raio com o círculo."
Geometria do modelo (método tradicional);Círculos;Compreender e aplicar teoremas sobre círculos.;GEO.GC.A.3;Construa os círculos inscrito e circunscrito de um triângulo e demonstre as propriedades dos ângulos de um quadrilátero e de outros polígonos inscritos em um círculo.
Geometria do modelo (método tradicional);Círculos;Compreender e aplicar teoremas sobre círculos.;GEO.GC.A.4;(+) Construa uma reta tangente a partir de um ponto fora de um círculo dado até o círculo.
Geometria do modelo (método tradicional);Círculos;Determine os comprimentos dos arcos e as áreas dos setores circulares.;GEO.GC.B.5;"Demonstre, por semelhança, que o comprimento do arco interceptado por um ângulo é proporcional ao raio e defina a medida em radianos do ângulo como a constante de proporcionalidade; deduza a fórmula para a área de um setor."
Geometria do modelo (método tradicional);Expressando propriedades geométricas com equações;Traduza entre a descrição geométrica e a equação de uma seção cônica.;GEO.G-GPE.A.1;"Deduza a equação de um círculo com centro e raio dados usando o Teorema de Pitágoras; complete o quadrado para encontrar o centro e o raio de um círculo dado por uma equação."
Geometria do modelo (método tradicional);Expressando propriedades geométricas com equações;Traduza entre a descrição geométrica e a equação de uma seção cônica.;GEO.G-GPE.A.2;Deduza a equação de uma parábola, dados um foco e uma diretriz.
Geometria do modelo (método tradicional);Expressando propriedades geométricas com equações;Use coordenadas para demonstrar teoremas geométricos simples algebricamente.;GEO.G-GPE.B.4;"Use coordenadas para provar algebricamente teoremas geométricos simples, incluindo a fórmula da distância e sua relação com o Teorema de Pitágoras. Por exemplo, prove ou refute que uma figura definida por quatro pontos dados no plano cartesiano é um retângulo; prove ou refute que o ponto (1, -3) está na circunferência centrada na origem e que contém o ponto (0, 2)."
Geometria do modelo (método tradicional);Expressando propriedades geométricas com equações;Use coordenadas para demonstrar teoremas geométricos simples algebricamente.;GEO.G-GPE.B.5;Demonstre os critérios de inclinação para retas paralelas e perpendiculares e use-os para resolver problemas geométricos (por exemplo, encontre a equação de uma reta paralela ou perpendicular a uma reta dada que passa por um ponto dado).
Geometria do modelo (método tradicional);Expressando propriedades geométricas com equações;Use coordenadas para demonstrar teoremas geométricos simples algebricamente.;GEO.G-GPE.B.6;Encontre o ponto em um segmento de reta orientado entre dois pontos dados que divide o segmento em uma razão dada.
Geometria do modelo (método tradicional);Expressando propriedades geométricas com equações;Use coordenadas para demonstrar teoremas geométricos simples algebricamente.;GEO.G-GPE.B.7;Use coordenadas para calcular perímetros de polígonos e áreas de triângulos e retângulos (por exemplo, usando a fórmula da distância).*
Geometria do modelo (método tradicional);Medição e dimensão geométrica;Explique as fórmulas de volume e use-as para resolver problemas.;GEO.G-GMD.A.1;Apresente uma argumentação informal para as fórmulas da circunferência, área e volume de um cilindro, uma pirâmide e um cone. Utilize argumentos de dissecação, do princípio de Cavalieri e argumentos de limite informais.
Geometria do modelo (método tradicional);Medição e dimensão geométrica;Explique as fórmulas de volume e use-as para resolver problemas.;GEO.G-GMD.A.2;(+) Apresente um argumento informal usando o princípio de Cavalieri para as fórmulas do volume de uma esfera e de outras figuras sólidas.
Geometria do modelo (método tradicional);Medição e dimensão geométrica;Explique as fórmulas de volume e use-as para resolver problemas.;GEO.G-GMD.A.3;Use fórmulas de volume para cilindros, pirâmides, cones e esferas para resolver problemas.*
Geometria do modelo (método tradicional);Medição e dimensão geométrica;Visualize as relações entre objetos bidimensionais e tridimensionais.;GEO.G-GMD.B.4;Identificar as formas das seções transversais bidimensionais de objetos tridimensionais e identificar objetos tridimensionais gerados por rotações de objetos bidimensionais.
Geometria do modelo (método tradicional);Modelagem com geometria;Aplicar conceitos geométricos em situações de modelagem.;GEO.G-MG.A.1;Utilize formas geométricas, suas medidas e suas propriedades para descrever objetos (por exemplo, modelando o tronco de uma árvore ou o torso humano como um cilindro).*
Geometria do modelo (método tradicional);Modelagem com geometria;Aplicar conceitos geométricos em situações de modelagem.;GEO.G-MG.A.2;Aplicar conceitos de densidade baseados em área e volume em situações de modelagem (por exemplo, pessoas por milha quadrada, BTU por pé cúbico).*
Geometria do modelo (método tradicional);Modelagem com geometria;Aplicar conceitos geométricos em situações de modelagem.;GEO.G-MG.A.3;"Aplicar métodos geométricos para resolver problemas de design (por exemplo, projetar um objeto ou estrutura para atender a restrições físicas ou minimizar custos; trabalhar com sistemas de grade tipográfica baseados em proporções).*"
Geometria do modelo (método tradicional);Modelagem com geometria;Aplicar conceitos geométricos em situações de modelagem.;GEO.G-MG.A.4;Utilize a análise dimensional para conversão de unidades a fim de confirmar se as expressões e equações fazem sentido.*
Geometria do modelo (método tradicional);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;GEO.S-CP.A.1;Descrever eventos como subconjuntos de um espaço amostral (o conjunto de resultados) usando características (ou categorias) dos resultados, ou como uniões, interseções ou complementos de outros eventos (ou, e, não).*
Geometria do modelo (método tradicional);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;GEO.S-CP.A.2;Entenda que dois eventos A e B são independentes se a probabilidade de A e B ocorrerem juntos for o produto de suas probabilidades, e use essa caracterização para determinar se eles são independentes.*
Geometria do modelo (método tradicional);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;GEO.S-CP.A.3;Entenda a probabilidade condicional de A dado B como P(A e B)/P(B), e interprete a independência de A e B como significando que a probabilidade condicional de A dado B é a mesma que a probabilidade de A, e a probabilidade condicional de B dado A é a mesma que a probabilidade de B.*
Geometria do modelo (método tradicional);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;GEO.S-CP.A.4;Construa e interprete tabelas de frequência de dupla entrada com dados quando duas categorias estão associadas a cada objeto classificado. Use a tabela de dupla entrada como um espaço amostral para determinar se os eventos são independentes e para aproximar probabilidades condicionais.* Por exemplo, colete dados de uma amostra aleatória de alunos da sua escola sobre sua matéria favorita entre matemática, ciências e inglês. Estime a probabilidade de um aluno selecionado aleatoriamente da sua escola preferir ciências, dado que ele está no décimo ano. Faça o mesmo para as outras matérias e compare os resultados.
Geometria do modelo (método tradicional);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;GEO.S-CP.A.5;Reconhecer e explicar os conceitos de probabilidade condicional e independência na linguagem e em situações do dia a dia.* Por exemplo, comparar a probabilidade de ter câncer de pulmão sendo fumante com a probabilidade de ser fumante tendo câncer de pulmão.
Geometria do modelo (método tradicional);Probabilidade condicional e as regras da probabilidade;Utilize as regras da probabilidade para calcular as probabilidades de eventos compostos em um modelo de probabilidade uniforme.;GEO.S-CP.B.6;Encontre a probabilidade condicional de A dado B como a fração de resultados de B que também pertencem a A e interprete a resposta em termos do modelo.*
Geometria do modelo (método tradicional);Probabilidade condicional e as regras da probabilidade;Utilize as regras da probabilidade para calcular as probabilidades de eventos compostos em um modelo de probabilidade uniforme.;GEO.S-CP.B.7;Aplique a regra da adição, P(A ou B) = P(A) + P(B) ? P(A e B), e interprete a resposta em termos do modelo.*
Geometria do modelo (método tradicional);Probabilidade condicional e as regras da probabilidade;Utilize as regras da probabilidade para calcular as probabilidades de eventos compostos em um modelo de probabilidade uniforme.;GEO.S-CP.B.8;(+) Aplique a regra geral da multiplicação em um modelo de probabilidade uniforme, P(A e B) = P(A)P(B|A) = P(B)P(A|B), e interprete a resposta em termos do modelo.*
Geometria do modelo (método tradicional);Probabilidade condicional e as regras da probabilidade;Utilize as regras da probabilidade para calcular as probabilidades de eventos compostos em um modelo de probabilidade uniforme.;GEO.S-CP.B.9;(+) Use permutações e combinações para calcular probabilidades de eventos compostos e resolver problemas.*
Álgebra de Modelos II (Método Tradicional);O sistema de números complexos;Realizar operações aritméticas com números complexos.;AII.N-CN.A.1;Saiba que existe um número complexo i tal que i2 = ?1, e todo número complexo tem a forma a + bi com xa e b reais.
Álgebra de Modelos II (Método Tradicional);O sistema de números complexos;Realizar operações aritméticas com números complexos.;AII.N-CN.A.2;Utilize a relação i2 = ?1 e as propriedades comutativa, associativa e distributiva para somar, subtrair e multiplicar números complexos.
Álgebra de Modelos II (Método Tradicional);O sistema de números complexos;Utilize números complexos em identidades e equações polinomiais.;AII.N-CN.C.7;Resolva equações quadráticas com coeficientes reais que possuem soluções complexas.
Álgebra de Modelos II (Método Tradicional);O sistema de números complexos;Utilize números complexos em identidades e equações polinomiais.;AII.N-CN.C.8;(+) Estenda as identidades polinomiais para números complexos. Por exemplo, reescreva x² + 4 como (x + 2i)(x ? 2i).
Álgebra de Modelos II (Método Tradicional);O sistema de números complexos;Utilize números complexos em identidades e equações polinomiais.;AII.N-CN.C.9;"(+) Aprenda o Teorema Fundamental da Álgebra; prove que ele é verdadeiro para polinômios quadráticos."
Álgebra de Modelos II (Método Tradicional);Quantidades vetoriais e matriciais;Representar e modelar com grandezas vetoriais.;AII.N-VM.A.1;(+) Reconhecer grandezas vetoriais com magnitude e direção. Representar grandezas vetoriais usando segmentos de reta orientados e usar símbolos apropriados para vetores e suas magnitudes (por exemplo, v, |v|, ||v||, v).
Álgebra de Modelos II (Método Tradicional);Quantidades vetoriais e matriciais;Representar e modelar com grandezas vetoriais.;AII.N-VM.A.3;(+) Resolver problemas envolvendo velocidade e outras grandezas que podem ser representadas por vetores.
Álgebra de Modelos II (Método Tradicional);Quantidades vetoriais e matriciais;Realizar operações com matrizes e usar matrizes em aplicações.;AII.N-VM.C.6;(+) Use matrizes para representar e manipular dados, por exemplo, para representar pagamentos ou relações de incidência em uma rede.
Álgebra de Modelos II (Método Tradicional);Quantidades vetoriais e matriciais;Realizar operações com matrizes e usar matrizes em aplicações.;AII.N-VM.C.8;(+) Adicionar, subtrair e multiplicar matrizes de dimensões apropriadas.
Álgebra de Modelos II (Método Tradicional);Quantidades vetoriais e matriciais;Realizar operações com matrizes e usar matrizes em aplicações.;AII.N-VM.C.12;(+) Trabalhar com matrizes 2 × 2 como transformações do plano e interpretar o valor absoluto do determinante em termos de área.
Álgebra de Modelos II (Método Tradicional);Veja a estrutura nas expressões.;Interprete a estrutura de expressões exponenciais, polinomiais e racionais.;AII.A-SSE.A.1;Interprete expressões que representam uma quantidade em termos de seu contexto.
Álgebra de Modelos II (Método Tradicional);Veja a estrutura nas expressões.;Interprete a estrutura de expressões exponenciais, polinomiais e racionais.;AII.A-SSE.A.1.a;Interpretação de partes de uma expressão, como termos, fatores e coeficientes.*
Álgebra de Modelos II (Método Tradicional);Veja a estrutura nas expressões.;Interprete a estrutura de expressões exponenciais, polinomiais e racionais.;AII.A-SSE.A.1.b;Interpretar expressões complexas considerando uma ou mais de suas partes como uma única entidade. Por exemplo, interpretar P(1 + r)n como o produto de P por um fator independente de P.
Álgebra de Modelos II (Método Tradicional);Veja a estrutura nas expressões.;Interprete a estrutura de expressões exponenciais, polinomiais e racionais.;AII.A-SSE.A.2;Use a estrutura de uma expressão para identificar maneiras de reescrevê-la. Por exemplo, considere x? ? y? como (x?)? ? (y?)?, reconhecendo-a como uma diferença de quadrados que pode ser fatorada como (x? ? y?)(x? + y?) e, por sua vez, fatorada como (xy)(x+y)(x-yi)(x+yi).
Álgebra de Modelos II (Método Tradicional);Veja a estrutura nas expressões.;Escreva expressões em formas equivalentes para resolver problemas.;AII.A-SSE.B.4;Deduza a fórmula para a soma de uma série geométrica finita (quando a razão comum não é 1) e use a fórmula para resolver problemas.* Por exemplo, calcule as prestações de uma hipoteca.
Álgebra de Modelos II (Método Tradicional);Aritmética com polinômios e expressões racionais;Realizar operações aritméticas com polinômios.;AII.A-ABR.A.1;Entendendo que os polinômios formam um sistema análogo ao dos números inteiros, ou seja, são fechados sob certas operações.
Álgebra de Modelos II (Método Tradicional);Aritmética com polinômios e expressões racionais;Realizar operações aritméticas com polinômios.;AII.A-ABR.A.1.a;Realizar operações com expressões polinomiais (adição, subtração, multiplicação e divisão) e comparar o sistema de polinômios com o sistema de números inteiros ao realizar as operações.
Álgebra de Modelos II (Método Tradicional);Aritmética com polinômios e expressões racionais;Entender a relação entre zeros e fatores de polinômios.;AII.A-ABR.B.2;Aprenda e aplique o Teorema do Resto: Para um polinômio p(x) e um número a, o resto da divisão por x - a é p(a), então p(a) = 0 se e somente se (x - a) é um fator de p(x).
Álgebra de Modelos II (Método Tradicional);Aritmética com polinômios e expressões racionais;Entender a relação entre zeros e fatores de polinômios.;AII.A-ABR.B.3;Identifique os zeros dos polinômios quando fatorações adequadas estiverem disponíveis e use esses zeros para construir um gráfico aproximado da função definida pelo polinômio.
Álgebra de Modelos II (Método Tradicional);Aritmética com polinômios e expressões racionais;Utilize identidades polinomiais para resolver problemas.;AII.A-ABR.C.4;Demonstre identidades polinomiais e use-as para descrever relações numéricas. Por exemplo, a identidade polinomial (x² + y²)² = (x² - y²)² + (2xy)² pode ser usada para gerar ternas pitagóricas.
Álgebra de Modelos II (Método Tradicional);Aritmética com polinômios e expressões racionais;Utilize identidades polinomiais para resolver problemas.;AII.A-ABR.C.5;(+) Conhecer e aplicar o Teorema Binomial para o desenvolvimento de (x + y)n em potências de xey para um inteiro positivo n, onde xey são quaisquer números, com coeficientes determinados por exemplo pelo Triângulo de Pascal.
Álgebra de Modelos II (Método Tradicional);Aritmética com polinômios e expressões racionais;Reescreva expressões racionais.;AII.A-ABR.D.6;"Reescreva expressões racionais simples em formas diferentes; escreva a(x)/b(x) na forma q(x) + r(x)/b(x), onde a(x), b(x), q(x) e r(x) são polinômios com o grau de r(x) menor que o grau de b(x), usando inspeção, divisão longa ou, para exemplos mais complicados, um sistema de álgebra computacional."
Álgebra de Modelos II (Método Tradicional);Aritmética com polinômios e expressões racionais;Reescreva expressões racionais.;AII.A-ABR.D.7;"(+) Compreender que as expressões racionais formam um sistema análogo aos números racionais, fechado sob adição, subtração, multiplicação e divisão por uma expressão racional diferente de zero; adicionar, subtrair, multiplicar e dividir expressões racionais."
Álgebra de Modelos II (Método Tradicional);Criando equações;Crie equações que descrevam números ou relações.;AII.A-CED.A.1;Crie equações e inequações com uma variável e use-as para resolver problemas. Inclua equações derivadas de raízes simples, funções racionais e funções exponenciais.*
