Grado;Área;Tema;Código;Descripción
5;Idioma;Adquisición y uso de vocabulario;L.5.4.b;Utilice afijos y raíces griegos y latinos comunes y apropiados para el grado como pistas para el significado de una palabra (por ejemplo, fotografía, fotosíntesis).
5;Idioma;Adquisición y uso de vocabulario;L.5.4.c;Consulte materiales de referencia (por ejemplo, diccionarios, glosarios, tesauros), tanto impresos como digitales, para encontrar la pronunciación y determinar o aclarar el significado preciso de palabras y frases clave.
5;Idioma;Adquisición y uso de vocabulario;L.5.4.d;Reconocer y utilizar apropiadamente abreviaturas relacionadas con el contenido del nivel de grado o comunes en la vida cotidiana, incluidas las abreviaturas derivadas de palabras o frases en otros idiomas (por ejemplo, lb, oz, etc.).
5;Idioma;Adquisición y uso de vocabulario;L.5.4.e;Reconocer y utilizar apropiadamente símbolos relacionados con el contenido del nivel de grado o comunes en la vida cotidiana, incluidos símbolos con múltiples significados (por ejemplo, paréntesis en matemáticas y escritura, › para medir ángulos y temperatura).
5;Idioma;Adquisición y uso de vocabulario;L.5.5;Demostrar comprensión del lenguaje figurativo, las relaciones entre palabras y los matices en los significados de las palabras.
5;Idioma;Adquisición y uso de vocabulario;L.5.5.a;Interpretar el lenguaje figurativo, incluidos símiles y metáforas, en contexto.
5;Idioma;Adquisición y uso de vocabulario;L.5.5.b;Reconocer y explicar el significado de modismos, refranes y proverbios comunes.
5;Idioma;Adquisición y uso de vocabulario;L.5.5.c;Utilice la relación entre palabras particulares (por ejemplo, sinónimos, antónimos, homógrafos) para comprender mejor cada una de las palabras.
5;Idioma;Adquisición y uso de vocabulario;L.5.6;"Adquirir y usar con precisión palabras y frases académicas generales y específicas del dominio apropiadas para el grado, incluidas aquellas que indican contraste, adición y otras relaciones lógicas (por ejemplo, sin embargo, aunque, no obstante, de manera similar, además, además). Estándar 4 de lectura de literatura de 5.º grado y Estándar 4 de lectura de textos informativos sobre la aplicación del conocimiento del vocabulario a la lectura; consulte el Estándar 5 de escritura de 5.º grado y el Estándar 4 de expresión oral y auditiva sobre el fortalecimiento de la escritura y las presentaciones mediante la aplicación del conocimiento del vocabulario)."
6;Lectura de literatura;Ideas clave y detalles;RL.6.1;Citar evidencia textual para respaldar el análisis de lo que un texto afirma explícitamente, así como las inferencias extraídas del texto, citando o parafraseando según corresponda. (Consultar el Estándar de Escritura 8 de 6.º grado para obtener más información sobre citas y parafraseo).
6;Lectura de literatura;Ideas clave y detalles;RL.6.2;"Determinar un tema o idea central de un texto y cómo se transmite a través de detalles particulares; proporcionar un resumen del texto distinto de opiniones o juicios personales."
6;Lectura de literatura;Ideas clave y detalles;RL.6.3;Describe cómo se desarrolla la trama de una historia, poema o drama en particular en una serie de episodios, así como también cómo los personajes responden o cambian a medida que la trama avanza hacia una resolución.
6;Lectura de literatura;Artesanía y estructura;RL.6.4;"Determinar el significado de palabras y frases tal como se utilizan en un texto, incluyendo los significados figurativos y connotativos; analizar el impacto de la elección de palabras específicas, incluyendo aquellas que crean sonidos y ritmos repetidos en poesía, en el significado y el tono (es decir, la atmósfera emocional). (Consultar los Estándares de Lenguaje de 6.º grado, 4-6, sobre la aplicación del conocimiento del vocabulario a la lectura)."
6;Lectura de literatura;Artesanía y estructura;RL.6.5;Analizar cómo una determinada oración, capítulo, escena o estrofa encaja en la estructura general de un texto y contribuye al desarrollo del tema, el escenario o la trama.
6;Lectura de literatura;Artesanía y estructura;RL.6.6;Explica cómo un autor desarrolla el punto de vista del narrador o hablante en un texto.
6;Lectura de literatura;Integración de conocimientos e ideas;RL.6.7;Compare y contraste la experiencia de leer una historia, un drama o un poema con la de escuchar o ver el mismo texto.
6;Lectura de literatura;Integración de conocimientos e ideas;RL.6.8;(No aplicable. Para conocer las expectativas sobre los temas en las obras literarias, consulte el Estándar de lectura literaria 2).
6;Lectura de literatura;Integración de conocimientos e ideas;RL.6.9;"Comparar y contrastar textos en diferentes formas o géneros (por ejemplo, historias y poemas; novelas históricas e historias de fantasía) en términos de sus enfoques de temas y tópicos similares."
6;Lectura de literatura;Rango de lectura y nivel de complejidad del texto;RL.6.10;Leer y comprender de forma independiente y competente textos literarios que representen una variedad de géneros, culturas y perspectivas y que exhiban complejidad al menos para el sexto grado. Consulte la información sobre las dimensiones cualitativas y cuantitativas de la complejidad del texto.
6;Lectura de texto informativo;Ideas clave y detalles;RI.6.1;Citar evidencia textual para respaldar el análisis de lo que un texto afirma explícitamente, así como las inferencias extraídas del texto, citando o parafraseando según corresponda. (Consultar el Estándar de Escritura 8 de 6.º grado para obtener más información sobre citas y parafraseo).
6;Lectura de texto informativo;Ideas clave y detalles;RI.6.2;"Determinar la(s) idea(s) central(es) de un texto y cómo ciertos detalles ayudan a transmitir la(s) idea(s); proporcionar un resumen del texto distinto de opiniones o juicios personales."
6;Lectura de texto informativo;Ideas clave y detalles;RI.6.3;Analizar en detalle cómo se introduce, ilustra y desarrolla un individuo, acontecimiento o idea clave en un texto (por ejemplo, mediante ejemplos o anécdotas).
6;Lectura de texto informativo;Artesanía y estructura;RI.6.4;"Determinar el significado de palabras y frases tal como se usan en un texto, incluyendo significados figurativos, connotativos y técnicos; explicar cómo la elección de palabras afecta el significado y el tono. (Consultar los estándares de Lenguaje de 6.º grado, 4-6, sobre la aplicación del conocimiento de vocabulario a la lectura)."
6;Lectura de texto informativo;Artesanía y estructura;RI.6.5;Analizar cómo una oración, párrafo, capítulo, sección o característica del texto (por ejemplo, encabezado) en particular encaja en la estructura general de un texto y contribuye al desarrollo de las ideas.
6;Lectura de texto informativo;Artesanía y estructura;RI.6.6;Determinar el punto de vista o propósito de un autor en un texto y explicar cómo se transmite en el texto.
6;Lectura de texto informativo;Integración de conocimientos e ideas;RI.6.7;Integrar información presentada en diferentes medios o formatos (por ejemplo, en cuadros, gráficos, fotografías, vídeos o mapas), así como en palabras, para desarrollar una comprensión coherente de un tema o cuestión.
6;Lectura de texto informativo;Integración de conocimientos e ideas;RI.6.8;Rastrear y evaluar el argumento y las afirmaciones específicas en un texto, distinguiendo las afirmaciones que están respaldadas por razones y evidencia de las afirmaciones que no lo están.
6;Lectura de texto informativo;Integración de conocimientos e ideas;RI.6.9;Compare y contraste la presentación de los acontecimientos de un autor con la de otro (por ejemplo, una memoria escrita por y una biografía sobre la misma persona).
6;Lectura de texto informativo;Rango de lectura y nivel de complejidad del texto;RI.6.10;Leer y comprender de forma independiente y competente textos informativos, incluidos textos de historia/estudios sociales, científicos, matemáticos y técnicos, que exhiban una complejidad apropiada al menos para sexto grado. (Consulte más información sobre las dimensiones cualitativas y cuantitativas de la complejidad del texto).
6;Escritura;Tipos de texto y propósitos;W.6.1;Redactar argumentos (por ejemplo, ensayos, cartas al editor, discursos de defensa) para respaldar afirmaciones con razones claras y evidencia relevante.
6;Escritura;Tipos de texto y propósitos;W.6.1.a;Presente las afirmaciones y organice las razones y la evidencia claramente en párrafos y secciones.
6;Escritura;Tipos de texto y propósitos;W.6.1.b;Apoye sus afirmaciones con razones claras y evidencia relevante, utilizando fuentes creíbles y demostrando una comprensión del tema o texto.
6;Escritura;Tipos de texto y propósitos;W.6.1.c;Utilice palabras, frases y cláusulas para aclarar las relaciones entre las afirmaciones y los motivos.
6;Escritura;Tipos de texto y propósitos;W.6.1.d;Establecer y mantener un estilo apropiado para la audiencia y el propósito (por ejemplo, formal para la escritura académica).
6;Escritura;Tipos de texto y propósitos;W.6.1.e;Proporciona una declaración o sección final que se derive del argumento presentado.
6;Escritura;Tipos de texto y propósitos;W.6.2;Escribir textos informativos/explicativos (por ejemplo, ensayos, informes orales, artículos biográficos) para examinar un tema y transmitir ideas, conceptos e información a través de la selección, organización y análisis de contenido relevante.
6;Escritura;Tipos de texto y propósitos;W.6.2.a;"Introducir un tema; organizar ideas, conceptos e información en párrafos y secciones, utilizando estrategias como definición, clasificación, comparación/contraste y causa/efecto; incluir formato (por ejemplo, encabezados), gráficos (por ejemplo, cuadros, tablas) y multimedia cuando sea útil para ayudar a la comprensión."
6;Escritura;Tipos de texto y propósitos;W.6.2.b;Desarrollar el tema con hechos relevantes, definiciones, detalles concretos, citas u otra información y ejemplos.
6;Escritura;Tipos de texto y propósitos;W.6.2.c;Utilice transiciones apropiadas para aclarar las relaciones entre ideas y conceptos.
6;Escritura;Tipos de texto y propósitos;W.6.2.d;Utilice un lenguaje preciso y vocabulario específico del dominio para informar o explicar el tema.
6;Escritura;Tipos de texto y propósitos;W.6.2.e;Establecer y mantener un estilo apropiado para la audiencia y el propósito (por ejemplo, formal para la escritura académica).
6;Escritura;Tipos de texto y propósitos;W.6.2.f;Proporcionar una declaración o sección final que se derive de la información o explicación presentada.
6;Escritura;Tipos de texto y propósitos;W.6.3;Escribir narraciones para desarrollar experiencias o eventos utilizando técnicas literarias efectivas, detalles descriptivos relevantes y secuencias bien estructuradas.
6;Escritura;Tipos de texto y propósitos;W.6.3.a;"Involucrar y orientar al lector estableciendo un contexto y presentando un narrador y/o personajes; organizar una secuencia narrativa apropiada."
6;Escritura;Tipos de texto y propósitos;W.6.3.b;Utilice técnicas narrativas, como el diálogo, el ritmo y la descripción, para desarrollar experiencias, eventos y/o personajes.
6;Escritura;Tipos de texto y propósitos;W.6.3.c;Utilice una variedad de palabras, frases y cláusulas de transición para transmitir secuencias y señalar cambios de un período de tiempo o escenario a otro.
6;Escritura;Tipos de texto y propósitos;W.6.3.d;"Utilice palabras y frases precisas, detalles descriptivos relevantes, lenguaje figurativo y sensorial, y técnicas como la personificación (por ejemplo, ""la niebla se deslizó"") para transmitir experiencias o eventos."
6;Escritura;Tipos de texto y propósitos;W.6.3.e;Proporcionar una conclusión que se desprende de las experiencias o eventos narrados.
6;Escritura;Producción y distribución de escritos;W.6.4;Producir textos claros y coherentes, cuyo desarrollo, organización y estilo sean adecuados a la tarea, el propósito y el público. (Las expectativas específicas de cada grado para los tipos de escritura se definen en los Estándares de Escritura 1-3).
6;Escritura;Producción y distribución de escritos;W.6.5;Desarrollar y fortalecer la escritura según sea necesario mediante la planificación, revisión, edición, reescritura o probando un nuevo enfoque.
6;Escritura;Producción y distribución de escritos;W.6.5.a;Demostrar dominio de las convenciones estándar del inglés (como se describe en los estándares de idioma 1 a 3 hasta el grado 6 inclusive).
6;Escritura;Producción y distribución de escritos;W.6.5.b;Demostrar la capacidad de seleccionar vocabulario preciso (como se describe en los estándares de idioma 4 a 6 hasta el grado 6 inclusive).
6;Escritura;Producción y distribución de escritos;W.6.6;"Utilizar la tecnología, incluidas las plataformas web actuales, para producir y publicar escritos, así como para interactuar y colaborar con otros; demostrar un dominio suficiente de las habilidades de mecanografía para escribir un mínimo de tres páginas en una sola sesión."
6;Escritura;Investigación para construir y presentar conocimiento;W.6.7;Realizar proyectos de investigación tanto breves como prolongados para responder una pregunta, recurriendo a diversas fuentes y reorientando la investigación cuando sea apropiado.
6;Escritura;Investigación para construir y presentar conocimiento;W.6.8;"Al realizar una investigación, recopile información relevante de múltiples fuentes impresas y digitales; evalúe la credibilidad de cada fuente; y cite o parafrasee los datos y conclusiones de otros, evitando el plagio y proporcionando información bibliográfica básica de las fuentes."
6;Escritura;Investigación para construir y presentar conocimiento;W.6.9;Extraer evidencia de textos literarios o informativos para respaldar el análisis escrito, la interpretación, la reflexión y la investigación, aplicando uno o más estándares de sexto grado para lectura de literatura o lectura de textos informativos según sea necesario.
6;Escritura;Rango de escritura;W.6.10;Escriba de manera rutinaria durante períodos de tiempo prolongados (tiempo para investigar, reflexionar y revisar) y períodos de tiempo más cortos (una sola sesión o un día o dos) para una variedad de tareas, propósitos y audiencias específicas de la disciplina.
6;Hablar y escuchar;Comprensión y colaboración;SL.6.1;Participar eficazmente en una variedad de debates colaborativos (individualmente, en grupos y dirigidos por el docente) con diversos compañeros sobre temas, textos y problemas de sexto grado, basándose en las ideas de los demás y expresando las suyas con claridad.
6;Hablar y escuchar;Comprensión y colaboración;SL.6.1.a;"Asista a las discusiones preparado, habiendo leído o estudiado el material requerido; aproveche explícitamente dicha preparación consultando evidencia sobre el tema, texto o asunto para explorar y reflexionar sobre las ideas en discusión. (Consulte el Estándar 1 de Lectura de Literatura y el Estándar 1 de Lectura de Textos Informativos de 6.º grado para conocer las expectativas específicas sobre el uso de evidencia textual)."
6;Hablar y escuchar;Comprensión y colaboración;SL.6.1.b;Siga las reglas para las discusiones colegiales, establezca objetivos y plazos específicos y defina roles individuales según sea necesario.
6;Hablar y escuchar;Comprensión y colaboración;SL.6.1.c;Plantear y responder preguntas específicas con elaboración y detalle, haciendo comentarios que contribuyan al tema, texto o asunto en discusión.
6;Hablar y escuchar;Comprensión y colaboración;SL.6.1.d;Revise las ideas clave expresadas y demuestre comprensión de múltiples perspectivas a través de la reflexión y la paráfrasis.
6;Hablar y escuchar;Comprensión y colaboración;SL.6.2;Interpretar información presentada en diversos medios y formatos (por ejemplo, visualmente, cuantitativamente, oralmente) y explicar cómo contribuye a un tema, texto o asunto en estudio.
6;Hablar y escuchar;Comprensión y colaboración;SL.6.3;Delinear el argumento y las afirmaciones específicas de un orador, distinguiendo las afirmaciones que están respaldadas por razones y evidencia de las afirmaciones que no lo están.
6;Hablar y escuchar;Presentación de conocimientos e ideas;SL.6.4;"Presente afirmaciones y hallazgos, secuenciando las ideas lógicamente y utilizando descripciones, hechos y detalles pertinentes para enfatizar las ideas o temas principales; utilice vocabulario, contacto visual, volumen y pronunciación adecuados. (Consulte los estándares de Lenguaje de 6.º grado, 4-6, para conocer las expectativas específicas sobre vocabulario)."
6;Hablar y escuchar;Presentación de conocimientos e ideas;SL.6.5;Incluya componentes multimedia y presentaciones visuales en las presentaciones para aclarar la información.
6;Hablar y escuchar;Presentación de conocimientos e ideas;SL.6.6;Adaptar el discurso a diversos contextos y tareas, demostrando dominio del inglés formal cuando sea necesario o apropiado. (Consultar los estándares de lenguaje de 6.º grado 1 y 3 para conocer las expectativas específicas).
6;Idioma;Convenciones del inglés estándar;L.6.1;"Demostrar dominio de las convenciones gramaticales y de uso del inglés estándar al escribir y hablar; retener y desarrollar las habilidades lingüísticas aprendidas en grados anteriores. (Véase el Estándar de Escritura 5 de 6.º grado y el Estándar de Habla y Comprensión Auditiva 6 para fortalecer la escritura y las presentaciones mediante la aplicación del conocimiento de las convenciones)."
6;Idioma;Convenciones del inglés estándar;L.6.1.a;Estructura, variedad y significado de las oraciones: utilice oraciones simples, compuestas, complejas y compuestas-complejas para comunicar ideas con claridad y agregar variedad a la escritura.
6;Idioma;Convenciones del inglés estándar;L.6.1.b;Estructura, variedad y significado de las oraciones: explique la función de las frases y cláusulas en general, cómo se diferencian las frases y cláusulas y cómo su uso transmite un significado particular en una oración hablada o escrita específica.
6;Idioma;Convenciones del inglés estándar;L.6.1.c;Estructura, variedad y significado de las oraciones: Colocar o reorganizar frases u cláusulas dentro de una oración, reconociendo y corrigiendo modificadores mal ubicados o inconexos. [Estas habilidades probablemente requieran atención continua en los grados superiores, ya que se aplican a una escritura y un habla cada vez más sofisticados].
6;Idioma;Convenciones del inglés estándar;L.6.2;Demostrar dominio de las convenciones de mayúsculas, puntuación y ortografía del inglés estándar al escribir.
6;Idioma;Convenciones del inglés estándar;L.6.2.a;Utilice la puntuación (comas, paréntesis, guiones) para distinguir elementos no restrictivos o entre paréntesis. [Es probable que estas habilidades requieran atención continua en los grados superiores, ya que se aplican a una escritura y un habla cada vez más sofisticados].
6;Idioma;Convenciones del inglés estándar;L.6.2.b;Deletrea correctamente, reconociendo que algunas palabras tienen variaciones comúnmente aceptadas (por ejemplo, donut/doughnut).
6;Idioma;Conocimiento del idioma;L.6.3;Utilice el conocimiento del lenguaje y sus convenciones al escribir, hablar, leer o escuchar.
6;Idioma;Conocimiento del idioma;L.6.3.a;Mantenga una coherencia adecuada en el estilo y el tono, variando los patrones de oraciones según el significado y el interés del público. [Es probable que estas habilidades requieran atención continua en los grados superiores, ya que se aplican a una escritura y un habla cada vez más sofisticados].
6;Idioma;Conocimiento del idioma;L.6.3.b;Reconocer variaciones del inglés estándar o formal al escribir y hablar, determinar su idoneidad para el propósito y el público objetivo, y realizar los cambios necesarios. [Estas habilidades probablemente requerirán atención continua en los cursos superiores, ya que se aplican a una escritura y una expresión oral cada vez más sofisticadas].
6;Idioma;Adquisición y uso de vocabulario;L.6.4;Determinar o aclarar el significado de palabras y frases desconocidas y de significado múltiple según la lectura y el contenido de sexto grado, eligiendo con flexibilidad entre una variedad de estrategias.
6;Idioma;Adquisición y uso de vocabulario;L.6.4.a;"Utilice el contexto (por ejemplo, el significado general de una oración o párrafo; la posición o función de una palabra en una oración) como pista del significado de una palabra o frase."
6;Idioma;Adquisición y uso de vocabulario;L.6.4.b;Utilice afijos y raíces griegos o latinos comunes y apropiados para el grado como pistas sobre el significado de una palabra (por ejemplo, audiencia, auditivo, audible).
6;Idioma;Adquisición y uso de vocabulario;L.6.4.c;Consultar materiales de referencia (por ejemplo, diccionarios, glosarios, tesauros), tanto impresos como digitales, para encontrar la pronunciación de una palabra o determinar o aclarar su significado preciso o su parte del discurso.
6;Idioma;Adquisición y uso de vocabulario;L.6.4.d;Verificar la determinación preliminar del significado de una palabra o frase (por ejemplo, comprobando el significado inferido en el contexto o en un diccionario).
6;Idioma;Adquisición y uso de vocabulario;L.6.5;Demostrar comprensión del lenguaje figurativo, las relaciones entre palabras y los matices en los significados de las palabras.
6;Idioma;Adquisición y uso de vocabulario;L.6.5.a;Interpretar figuras retóricas (por ejemplo, personificación) en contexto.
6;Idioma;Adquisición y uso de vocabulario;L.6.5.b;Utilice la relación entre palabras particulares (por ejemplo, causa/efecto, parte/todo, elemento/categoría) para comprender mejor cada una de las palabras.
6;Idioma;Adquisición y uso de vocabulario;L.6.5.c;Distinguir entre las connotaciones (asociaciones) de palabras con denotaciones (definiciones) similares (por ejemplo, tacaño, ahorrativo, económico, generoso, ahorrativo).
6;Idioma;Adquisición y uso de vocabulario;L.6.6;"Adquirir y usar con precisión palabras y frases académicas generales y específicas del dominio, apropiadas para su grado; investigar palabras de forma independiente y adquirir conocimiento de vocabulario. (Consulte el Estándar 4 de Lectura de Literatura y el Estándar 4 de Lectura de Textos Informativos de 6.º grado para aplicar el conocimiento de vocabulario a la lectura; consulte el Estándar 5 de Escritura y el Estándar 4 de Habla y Comprensión Auditiva de 6.º grado para fortalecer la escritura y las presentaciones mediante la aplicación del conocimiento de vocabulario)."
7;Lectura de literatura;Ideas clave y detalles;RL.7.1;Citar varias evidencias textuales para respaldar el análisis de lo que dice un texto explícitamente, así como las inferencias extraídas del mismo, citando o parafraseando según corresponda. (Consultar el Estándar de Escritura 8 de 7.º grado para más información sobre citas y parafraseo).
7;Lectura de literatura;Ideas clave y detalles;RL.7.2;"Determinar un tema o idea central de un texto y analizar su desarrollo a lo largo del texto; proporcionar un resumen objetivo de un texto."
7;Lectura de literatura;Ideas clave y detalles;RL.7.3;Analizar cómo interactúan elementos particulares de una historia, poema o drama (por ejemplo, cómo el escenario da forma a los personajes o la trama).
7;Lectura de literatura;Artesanía y estructura;RL.7.4;"Determinar el significado de palabras y frases tal como se usan en un texto, incluyendo significados figurativos y connotativos; analizar el impacto de la elección de palabras específicas en el significado, el tono o el estado de ánimo, incluyendo el impacto del uso repetido de imágenes específicas. (Consultar los Estándares de Lenguaje de 7.º grado, 4-6, sobre la aplicación del conocimiento del vocabulario a la lectura)."
7;Lectura de literatura;Artesanía y estructura;RL.7.5;Analizar cómo los aspectos de la estructura de una obra literaria contribuyen a su significado o estilo (por ejemplo, el efecto de la repetición en una epopeya, un flashback en una novela o un soliloquio en un drama).
7;Lectura de literatura;Artesanía y estructura;RL.7.6;Analizar cómo un autor desarrolla y contrasta los puntos de vista de diferentes personajes o narradores en un texto.
7;Lectura de literatura;Integración de conocimientos e ideas;RL.7.7;Compare y contraste una historia escrita, un drama o un poema con su versión en audio, filmada, puesta en escena o multimedia.
7;Lectura de literatura;Integración de conocimientos e ideas;RL.7.8;(No aplicable. Para conocer las expectativas sobre los temas en las obras literarias, consulte el Estándar de lectura literaria 2).
7;Lectura de literatura;Integración de conocimientos e ideas;RL.7.9;Compare y contraste una representación ficticia de un tiempo, lugar o personaje y un relato histórico del mismo período como medio para comprender cómo los autores de ficción usan o alteran la historia.
7;Lectura de literatura;Rango de lectura y nivel de complejidad del texto;RL.7.10;Leer y comprender de forma independiente y competente textos literarios que representen una variedad de géneros, culturas y perspectivas y que exhiban complejidad al menos para el séptimo grado. Consulte la información sobre las dimensiones cualitativas y cuantitativas de la complejidad del texto.
7;Lectura de texto informativo;Ideas clave y detalles;RI.7.1;Citar varias evidencias textuales para respaldar el análisis de lo que dice un texto explícitamente, así como las inferencias extraídas del mismo, citando o parafraseando según corresponda. (Consultar el Estándar de Escritura 8 de 7.º grado para más información sobre citas y parafraseo).
7;Lectura de texto informativo;Ideas clave y detalles;RI.7.2;"Determinar la(s) idea(s) central(es) de un texto y analizar su desarrollo a lo largo del texto; proporcionar un resumen objetivo de un texto."
7;Lectura de texto informativo;Ideas clave y detalles;RI.7.3;Analizar las interacciones entre individuos, eventos e ideas en un texto (por ejemplo, cómo las ideas influyen en individuos o eventos, o cómo los individuos influyen en ideas o eventos).
7;Lectura de texto informativo;Artesanía y estructura;RI.7.4;"Determinar el significado de palabras y frases tal como se usan en un texto, incluyendo significados figurativos, connotativos y técnicos; analizar el impacto de una elección de palabras específica en el significado y el tono. (Consultar los Estándares de Lenguaje de 7.º grado, 4-6, sobre la aplicación del conocimiento del vocabulario a la lectura)."
7;Lectura de texto informativo;Artesanía y estructura;RI.7.5;Analizar la estructura que utiliza un autor para organizar un texto, incluyendo cómo las secciones principales y las características del texto (por ejemplo, los encabezados) contribuyen al conjunto y al desarrollo de las ideas.
7;Lectura de texto informativo;Artesanía y estructura;RI.7.6;Determinar el punto de vista o propósito de un autor en un texto y analizar cómo el autor distingue su posición de la de los demás.
7;Lectura de texto informativo;Integración de conocimientos e ideas;RI.7.7;Comparar y contrastar un texto escrito con una versión de audio, video o multimedia, analizando la representación del tema en cada medio (por ejemplo, cómo la presentación de un discurso afecta el impacto de las palabras).
7;Lectura de texto informativo;Integración de conocimientos e ideas;RI.7.8;Rastrear y evaluar el argumento y las afirmaciones específicas en un texto, evaluando si el razonamiento es sólido y la evidencia es relevante y suficiente para respaldar las afirmaciones.
7;Lectura de texto informativo;Integración de conocimientos e ideas;RI.7.9;Analice cómo dos o más autores que escriben sobre el mismo tema dan forma a sus presentaciones de información clave enfatizando evidencia diferente o proponiendo diferentes interpretaciones de los hechos.
7;Lectura de texto informativo;Rango de lectura y nivel de complejidad del texto;RI.7.10;Leer y comprender de forma independiente y competente textos informativos, incluidos textos de historia/estudios sociales, científicos, matemáticos y técnicos, con una complejidad adecuada al menos para séptimo grado. (Consulte más información sobre las dimensiones cualitativas y cuantitativas de la complejidad del texto).
7;Escritura;Tipos de texto y propósitos;W.7.1;Redactar argumentos (por ejemplo, ensayos, cartas al editor, discursos de defensa) para respaldar afirmaciones con razones claras y evidencia relevante.
7;Escritura;Tipos de texto y propósitos;W.7.1.a;Presentar afirmaciones, reconocer afirmaciones alternativas u opuestas y organizar las razones y la evidencia de manera lógica en párrafos y secciones.
7;Escritura;Tipos de texto y propósitos;W.7.1.b;Apoye sus afirmaciones con razonamiento lógico y evidencia relevante, utilizando fuentes precisas y creíbles y demostrando una comprensión del tema o texto.
7;Escritura;Tipos de texto y propósitos;W.7.1.c;Utilice palabras, frases y cláusulas para crear cohesión y aclarar las relaciones entre afirmaciones, razones y evidencia.
7;Escritura;Tipos de texto y propósitos;W.7.1.d;Establecer y mantener un estilo apropiado para la audiencia y el propósito (por ejemplo, formal para la escritura académica).
7;Escritura;Tipos de texto y propósitos;W.7.1.e;Proporciona una declaración o sección final que se desprende y apoya el argumento presentado.
7;Escritura;Tipos de texto y propósitos;W.7.2;Escribir textos informativos/explicativos (por ejemplo, ensayos, informes orales, artículos biográficos) para examinar un tema y transmitir ideas, conceptos e información a través de la selección, organización y análisis de contenido relevante.
7;Escritura;Tipos de texto y propósitos;W.7.2.a;"Introducir un tema claramente, anticipando lo que seguirá; organizar ideas, conceptos e información en párrafos y secciones, utilizando estrategias como definición, clasificación, comparación/contraste y causa/efecto; incluir características del texto (por ejemplo, encabezados), gráficos (por ejemplo, cuadros, tablas) y multimedia cuando sea útil para ayudar a la comprensión."
7;Escritura;Tipos de texto y propósitos;W.7.2.b;Desarrollar el tema con hechos relevantes, definiciones, detalles concretos, citas u otra información y ejemplos.
7;Escritura;Tipos de texto y propósitos;W.7.2.c;Utilice transiciones apropiadas para crear cohesión y aclarar las relaciones entre ideas y conceptos.
7;Escritura;Tipos de texto y propósitos;W.7.2.d;Utilice un lenguaje preciso y vocabulario específico del dominio para informar o explicar el tema.
7;Escritura;Tipos de texto y propósitos;W.7.2.e;Establecer y mantener un estilo apropiado para la audiencia y el propósito (por ejemplo, formal para la escritura académica).
7;Escritura;Tipos de texto y propósitos;W.7.2.f;Proporcionar una declaración o sección final que se derive y respalde la información o explicación presentada.
7;Escritura;Tipos de texto y propósitos;W.7.3;Escribir narraciones para desarrollar experiencias o eventos utilizando técnicas literarias efectivas, detalles descriptivos relevantes y secuencias bien estructuradas.
7;Escritura;Tipos de texto y propósitos;W.7.3.a;"Involucrar y orientar al lector estableciendo un contexto y un punto de vista e introduciendo un narrador y/o personajes; organizar una secuencia narrativa apropiada."
7;Escritura;Tipos de texto y propósitos;W.7.3.b;Utilice técnicas narrativas, como el diálogo, el ritmo y la descripción, para desarrollar experiencias, eventos y/o personajes.
7;Escritura;Tipos de texto y propósitos;W.7.3.c;Utilice una variedad de palabras, frases y cláusulas de transición para transmitir secuencias y señalar cambios de un período de tiempo o escenario a otro.
7;Escritura;Tipos de texto y propósitos;W.7.3.d;Utilice palabras y frases precisas, detalles descriptivos relevantes y lenguaje figurativo y sensorial para establecer un estado de ánimo que evoque una emoción, capture la acción y transmita experiencias y eventos.
7;Escritura;Tipos de texto y propósitos;W.7.3.e;Proporcionar una conclusión que se derive de las experiencias o eventos narrados y refleje los mismos.
7;Escritura;Producción y distribución de escritos;W.7.4;Producir textos claros y coherentes, cuyo desarrollo, organización y estilo sean adecuados a la tarea, el propósito y el público. (Las expectativas específicas de cada grado para los tipos de escritura se definen en los Estándares de Escritura 1-3).
7;Escritura;Producción y distribución de escritos;W.7.5;Desarrollar y fortalecer la escritura según sea necesario mediante la planificación, revisión, edición, reescritura o probando un nuevo enfoque, centrándose en qué tan bien se han abordado el propósito y la audiencia.
7;Escritura;Producción y distribución de escritos;W.7.5.a;Demostrar dominio de las convenciones estándar del inglés (como se describe en los Estándares de idioma 1 a 3 hasta el séptimo grado inclusive).
7;Escritura;Producción y distribución de escritos;W.7.5.b;Demostrar la capacidad de utilizar apropiadamente el vocabulario académico general y específico del dominio (como se describe en los Estándares de lenguaje 4 a 6 hasta el séptimo grado inclusive).
7;Escritura;Producción y distribución de escritos;W.7.6;Utilizar la tecnología, incluidas las actuales plataformas de comunicación basadas en la web, para producir y publicar escritos y vincular y citar fuentes, así como para interactuar y colaborar con otros, incluso vinculando y citando fuentes.
7;Escritura;Investigación para construir y presentar conocimiento;W.7.7;Realizar proyectos de investigación tanto cortos como más prolongados para responder una pregunta, recurriendo a varias fuentes y generando preguntas adicionales relacionadas y enfocadas para futuras investigaciones.
7;Escritura;Investigación para construir y presentar conocimiento;W.7.8;"Al realizar una investigación, recopile información relevante de múltiples fuentes impresas y digitales, utilizando términos de búsqueda de manera eficaz; evalúe la credibilidad y precisión de cada fuente; y cite o parafrasee los datos y conclusiones de otros mientras evita el plagio y sigue un formato estándar para la cita."
