Grau;Área;Emitir;Código;Descrição
 6-8;Saúde mental e emocional;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.MH.10;"Criar e monitorar metas pessoais para atender às necessidades ou desejos identificados em relação à saúde mental e emocional, e identificar pessoas ou recursos que possam ajudar a alcançar essas metas. [HPE; SE]"
 6-8;Saúde mental e emocional;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.MH.11;"Analisar e demonstrar estratégias para planejar, priorizar e gerenciar o tempo. [HPE; SE]"
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.1;Analisar pontos fortes relacionados à atividade física, condicionamento físico e habilidades motoras, identificar áreas para melhoria e demonstrar práticas para aprimoramento individual. [PE]
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.2;"Descreva como a autoexpressão e o prazer influenciam a participação individual na atividade física. [PE; SE]"
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.3;Reconhecer e implementar comportamentos seguros e adequados durante a atividade física e com equipamentos de exercício. [EF]
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.4;Demonstrar a capacidade de seguir as regras do jogo em diversas situações de atividade física e aplicar e respeitar a importância da etiqueta. [PE]
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.5;Aplique alongamentos dinâmicos e estáticos no aquecimento, resfriamento, flexibilidade, resistência e atividades físicas. [PE]
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.6;Analise diversas estratégias para monitorar a intensidade do treinamento (por exemplo, monitores de frequência cardíaca, escala de percepção de esforço [RPE]) e descreva estratégias para ajustar os treinos com base nos resultados do monitoramento para atingir metas ou objetivos. [PE]
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.7;Compare e contraste os componentes da aptidão física relacionados à saúde e à habilidade (ou seja, força, resistência muscular, resistência cardiovascular, flexibilidade, equilíbrio, velocidade, agilidade) e seus princípios (ou seja, sobrecarga, especificidade, progressão, FITT, frequência, intensidade, tempo, tipo). [HPE]
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.8;Explique as conexões entre aptidão física e nível de atividade física e a saúde física, emocional e mental em geral. [HPE]
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.9;Aplicar o conhecimento de práticas de saúde pessoal para selecionar atividades físicas significativas. [PE]
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.10;Aplicar conceitos de movimento a diferentes tipos de dança, ginástica, ritmos e atividades de performance individual. [PE]
 6-8;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.PF.11;Aplicar o conhecimento de exercícios de treinamento aeróbico, de força, resistência e flexibilidade por meio do planejamento e implementação de um programa de condicionamento físico de curto e longo prazo relacionado à saúde (incluindo aquecimento e resfriamento, abordando todos os componentes e princípios do condicionamento físico) que se baseie nos pontos fortes e aborde as áreas que precisam ser aprimoradas no nível de condicionamento físico. [PE]
 6-8;Saúde sexual;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.SH.1;Avalie as práticas de saúde pessoal e desenvolva metas de curto e longo prazo que promovam comportamentos sexuais saudáveis (por exemplo, abstinência, adiamento, uso de contraceptivos, uso de barreiras, dar e obter consentimento).
 6-8;Saúde sexual;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.SH.2;Determinar estratégias para reduzir o risco de HIV, infecções sexualmente transmissíveis (ISTs) e gravidez precoce. [HE]
 6-8;Saúde sexual;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.SH.3;Analise as razões e considerações (por exemplo, normas culturais e sociais, valores e crenças pessoais) para determinar a prontidão emocional para comportamentos sexuais.
 6-8;Saúde sexual;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;8.2.SH.4;Descreva como os valores e prioridades em relação à saúde sexual podem mudar ao longo do tempo, dependendo das diferentes responsabilidades e do nível de maturidade.
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.1;"Identificar as características de relacionamentos saudáveis e não saudáveis e maneiras de buscar ajuda em relacionamentos não saudáveis ou indesejados. [HE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.2;"Demonstrar habilidades eficazes de comunicação verbal e não verbal (por exemplo, escuta ativa, resolução de conflitos, negociação, recusa) que promovam relacionamentos saudáveis, comuniquem limites e demonstrem respeito em diversas situações (por exemplo, relacionamentos familiares, relacionamentos com colegas, relacionamentos românticos). [HPE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.3;"Articular como os comportamentos respeitosos podem variar entre populações e como esses comportamentos contribuem para a interação social positiva em diversos contextos [HPE; SE]."
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.4;"Explique por que o consentimento e o respeito pelos limites de uma pessoa são importantes. [HPE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.5;"Demonstrar abordagens eficazes para estabelecer limites (por exemplo, reconhecer sentimentos, comunicar o limite, buscar alternativas) e manter vários limites (por exemplo, relacionados ao uso da tecnologia, limites emocionais e físicos). [HPE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.6;"Reconhecer quando os limites são violados e identificar as táticas usadas para coagir ou pressionar alguém a mudar um limite pessoal (por exemplo, fazer sexo, compartilhar uma senha, enviar uma foto explícita, quebrar uma regra). [ELE; ELE MESMO]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.7;"Demonstrar técnicas e respostas assertivas para neutralizar táticas coercitivas, a fim de manter limites. [ELE; ELE MESMO]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.8;" Analisar como a mídia e a tecnologia podem influenciar, tanto positiva quanto negativamente, as crenças sobre o que constitui um relacionamento saudável (incluindo relacionamentos sexuais). [HE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.9;"Analise o impacto da tecnologia e das redes sociais nos relacionamentos (por exemplo, uso de smartphones, compartilhamento de informações sobre o relacionamento, rastreamento por GPS). [HE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.10;"Descreva os impactos potenciais do poder e do privilégio (por exemplo, associados à idade, raça, etnia, orientação sexual, gênero, identidade de gênero, status socioeconômico, status de imigração, capacidade, posição de autoridade) em uma variedade de relacionamentos e em diversos contextos. [HPE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.11;"Analise as formas como o preconceito, a discriminação (por exemplo, o sexismo) e a injustiça podem afetar a saúde dos relacionamentos e descreva maneiras de abordar essas questões para promover a saúde própria e a dos outros. [HPE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.12;"Aplicar estratégias de resolução de conflitos em diversas situações (por exemplo, interpessoal, intrapessoal, intragrupal e intergrupal). [HPE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.13;"Demonstrar formas positivas de comunicar divergências de opinião em vários relacionamentos (por exemplo, com a família, colegas, o professor) e situações (por exemplo, em sala de aula, fora da escola, em equipe). [HPE; SE]"
 6-8;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.HR.14;"Compare e contraste bullying, assédio e abuso, e demonstre maneiras de apoiar e buscar ajuda para alguém que está sendo intimidado, assediado ou abusado, ou que é alvo de comportamento prejudicial ou coercitivo. [HPE; SE]"
 6-8;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.MH.1;Analise como experiências adversas na infância e estresse tóxico, assim como resiliência e experiências positivas na infância, podem afetar a saúde mental e emocional, e demonstre maneiras de comunicar eficazmente sobre esses fatores e de apoiar pessoas que vivenciaram ou estão vivenciando traumas.
 6-8;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.MH.2;"Identificar como as emoções podem influenciar a comunicação (por exemplo, a raiva ou a ansiedade podem afetar a capacidade de ouvir bem) e demonstrar estratégias (por exemplo, pedir um tempo para se acalmar, ir para um canto tranquilo, respirar fundo) para comunicar eficazmente ao vivenciar uma variedade de emoções e em diversas situações. [HPE; SE]"
 6-8;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.MH.3;"Reconhecer e responder de forma precisa e eficaz às emoções, pensamentos, valores e perspectivas ao comunicar com os outros e resolver conflitos interpessoais. [HPE; SE]"
 6-8;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.MH.4;"Analisando como pessoas de grupos diversos podem aprender umas com as outras e como isso pode melhorar o bem-estar emocional. [HPE; SE]"
 6-8;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.MH.5;"Aplicar habilidades de recusa ou negociação de maneiras que apoiem ou melhorem a saúde mental e minimizem os riscos à saúde. [HPE; SE]"
 6-8;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.MH.6;"Defender os próprios interesses criando mensagens em primeira pessoa para expressar sentimentos e necessidades de forma adequada. [HPE; SE]"
 6-8;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.MH.7;"Identificar sinais e sintomas de sofrimento mental e emocional, em si mesmo e nos outros, que possam exigir assistência de um adulto. [HE; SE]"
 6-8;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.MH.8;Demonstre como reagir (por exemplo, ligando para o 988, notificando um adulto de confiança) quando houver preocupação com o bem-estar mental de si mesmo ou de outra pessoa, ou quando alguém estiver considerando se machucar ou cometer suicídio.
 6-8;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.MH.9;"Para expressar de forma eficaz necessidades, desejos, emoções e sentimentos (incluindo afeto, amor, amizade, preocupação e raiva) de maneira respeitosa e que promova a saúde. [HPE; SE]"
 6-8;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.PF.1;Compreender e aceitar as diferenças dos outros durante diversas atividades físicas. [EF]
 6-8;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.PF.2;"Descreva como a interação social impacta a participação individual em atividades físicas. [PE; SE]"
 6-8;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.PF.3;"Utilizar habilidades de comunicação para negociar estratégias e táticas em um ambiente de atividade física. [PE; SE]"
 6-8;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.PF.4;"Demonstrar comportamento social responsável interagindo respeitosamente com os outros, incluindo e cooperando com os colegas, pedindo ajuda quando necessário para si e para os outros, mantendo relacionamentos positivos e colaborando produtivamente em iniciativas de resolução de problemas durante atividades de aventura, iniciativas em grupo e/ou jogos. [HPE; SE]"
 6-8;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.PF.5;"Forneça feedback construtivo a um colega, utilizando as diretrizes estabelecidas pelo professor, e incorpore um tom apropriado e outras habilidades de comunicação (por exemplo, contato visual, linguagem corporal). [HPE; SE]"
 6-8;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.PF.6;"Estabelecer regras e diretrizes colaborativas para a resolução de conflitos e usar essas regras, diretrizes ou acordos para resolver conflitos ou responder a comportamentos éticos e antiéticos dos participantes durante a atividade física. [PE; SE]"
 6-8;Saúde sexual;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SH.1;Explique a diferença entre orientação sexual e identidade de gênero.
 6-8;Saúde sexual;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SH.2;Explique as três dimensões da orientação sexual (ou seja, identidade, atração e comportamento) e como elas fazem parte da orientação sexual de um indivíduo, podendo ou não coincidir entre si.
 6-8;Saúde sexual;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SH.3;Explique como o sexo atribuído ao nascimento, a identidade de gênero e a expressão de gênero são conceitos distintos e como eles interagem entre si.
 6-8;Saúde sexual;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SH.4;Explique que a atração pode ser romântica, emocional e/ou sexual por uma pessoa do mesmo sexo e/ou de sexo(s) diferente(s), e que a atração pode mudar com o tempo.
 6-8;Saúde sexual;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SH.5;"Demonstrar a capacidade de criar ou manter relacionamentos positivos com pessoas de todas as identidades de gênero, expressões de gênero e orientações sexuais. [HPE; SE]"
 6-8;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SU.1;Analise situações sociais em múltiplos contextos (por exemplo, em casa, na escola, com amigos, em uma festa) que possam levar ao uso de nicotina, produtos eletrônicos para vaporização, álcool ou outras substâncias ilegais (relativas à idade, uso ou tipo) e potencialmente nocivas. [HE]
 6-8;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SU.2;Analise as influências (por exemplo, cultura, pares, mídia, percepções de normas) que podem levar ao uso de nicotina, cigarros eletrônicos, álcool ou outras substâncias ilegais (em relação à idade, uso ou tipo) e potencialmente nocivas.
 6-8;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SU.3;Descreva as maneiras pelas quais as características sociais (ou seja, status socioeconômico, cultura, gênero) podem afetar os fatores de risco e de proteção para o uso e abuso de substâncias. [HE]
 6-8;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SU.4;Resumir e comunicar os efeitos do uso de drogas lícitas (por exemplo, medicamentos com receita médica, medicamentos sem receita e [a partir de uma certa idade] nicotina, produtos de vaporização eletrônica, álcool e maconha) e do uso de drogas ilícitas (por exemplo, medicamentos com receita médica sem prescrição, cocaína) no desenvolvimento cerebral e em múltiplas dimensões da saúde (por exemplo, física, social, ocupacional, mental/emocional).
 6-8;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;8.3.SU.5;Demonstrar habilidades eficazes de comunicação verbal e não verbal (incluindo a recusa) para manter a si mesmo ou a outros em segurança em situações relacionadas ao uso e abuso de substâncias (por exemplo, evitar andar com um motorista embriagado, buscar ajuda, sair de uma situação) para proteger as pessoas de riscos ou lesões. [HE]
 6-8;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;8.4.SU.1;Demonstrar domínio adequado das habilidades locomotoras e não locomotoras, ritmo e tempo. [PE]
 6-8;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;8.4.SU.2;Demonstrar sequências de movimentos em diversas modalidades de dança com música, individualmente ou em grupo. [EDUCAÇÃO FÍSICA]
 6-8;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;8.4.SU.3;Demonstrar habilidades de manipulação apropriadas para o desenvolvimento (ou seja, arremessar e pegar, bater [com e sem implementos], volear, sacar [com as mãos e implementos], driblar com as mãos e os pés e chutar) em uma variedade de tarefas práticas, jogos reduzidos e outras atividades físicas (incluindo jogos de rede/parede, jogos cooperativos, jogos de alvo, jogos de invasão, jogos de campo e jogos de rebatida). [PE]
 6-8;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;8.4.SU.4;Combinar e aplicar de forma eficaz habilidades locomotoras, de estabilidade/não locomotoras (por exemplo, transferência de peso) e de manipulação em uma variedade de atividades e jogos físicos e atléticos (incluindo jogos com rede/parede, jogos de alvo, jogos de invasão, jogos de campo e jogos de rebatida). [PE]
 6-8;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;8.4.SU.5;Demonstrar a técnica correta para habilidades básicas em pelo menos dois esportes ou atividades físicas ao ar livre de sua escolha (por exemplo, caminhada, skate, esqui cross-country ou alpino, caminhada na neve, caiaque/canoagem, parkour), atividades de desempenho individual ou atividades de dança/em ambientes fechados (por exemplo, hip-hop/dança em linha/dança folclórica, natação, ginástica, luta livre, defesa pessoal). [PE]
 6-8;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;8.4.SU.6;Demonstrar técnicas eficazes relacionadas ao desenvolvimento de força e resistência muscular, incluindo o uso adequado e seguro de máquinas de exercício, pesos livres e exercícios com o próprio peso corporal. [PE]
 6-8;Segurança pessoal;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.PS.1;Analise como diversas influências (por exemplo, colegas, família, cultura, sociedade, escola e políticas comunitárias) afetam a segurança dos adolescentes em várias situações (inclusive durante a atividade física). [HPE]
 6-8;Segurança pessoal;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.PS.2;Analise as leis relacionadas ao assédio sexual, abuso sexual, agressão sexual e violência doméstica, e como essas leis afetam a segurança individual.
 6-8;Segurança pessoal;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.PS.3;Analisar como o compartilhamento ou a publicação eletrônica de informações pessoais sobre si mesmo ou sobre outras pessoas (por exemplo, grupos de bate-papo, e-mail, mensagens de texto, sexting, sites, mídias sociais, aplicativos de celular e tablet) pode afetar a segurança de si mesmo ou de outras pessoas. [HE]
 6-8;Saúde pública, comunitária e ambiental;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.PS.1;Analise como vários determinantes sociais da saúde (por exemplo, educação, ambiente social, condições socioeconômicas, disponibilidade de alimentos, segurança pública, discriminação) podem afetar a saúde em diferentes níveis (por exemplo, individual, familiar e comunitário). [HPE]
 6-8;Saúde pública, comunitária e ambiental;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.PS.2;Analise como o estigma e a percepção pública podem influenciar o acesso à saúde e aos cuidados de saúde (por exemplo, cuidados menstruais, serviços e apoio à saúde mental, rastreios preventivos). [HE]
 6-8;Saúde pública, comunitária e ambiental;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.PS.3;Explique como as políticas de saúde pública e as regulamentações governamentais influenciam a promoção da saúde e a prevenção de doenças, tanto de forma positiva quanto negativa. [HE]
 6-8;Saúde pública, comunitária e ambiental;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.PS.4;Analise como os fatores ambientais (por exemplo, qualidade do ar, lixo e resíduos, disponibilidade de água potável) e os tipos de poluição (por exemplo, ar, ruído, produtos químicos, água) afetam a saúde. [HPE]
 6-8;Saúde pública, comunitária e ambiental;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.PS.5;Incentivar outros a melhorar os resultados de saúde. [HPE]
 6-8;Saúde sexual;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.SH.1;"Explique como as percepções, as normas sociais e o ambiente social influenciam os pensamentos, as atitudes, as crenças e os comportamentos em relação à orientação sexual, à saúde sexual e à atividade sexual. [HE; SE]"
 6-8;Saúde sexual;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.SH.2;"Analise as influências externas (por exemplo, pares, mídia, tecnologia, família, sociedade, comunidade, cultura, estigmas culturais) que impactam as atitudes, crenças e expectativas de um indivíduo em relação à identidade de gênero, papéis de gênero e orientação sexual. [HE; SE]"
 6-8;Saúde sexual;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;8.5.SH.3;"Analise as influências internas e externas (por exemplo, valores e crenças pessoais, pares, mídia, tecnologia, família, sociedade, comunidade, cultura, estigmas) que impactam o comportamento sexual de um indivíduo. [HE; SE]"
 6-8;Saúde mental e emocional;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;8.6.MH.1;Descreva situações em que os serviços profissionais de saúde são necessários para apoiar ou melhorar o bem-estar mental e emocional. [HE]
 6-8;Saúde mental e emocional;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;8.6.MH.2;"Demonstrar capacidade de acesso a serviços profissionais de saúde, se necessário. [HE; SE]"
 6-8;Saúde mental e emocional;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;8.6.MH.3;Localizar produtos e serviços válidos e confiáveis para melhorar o bem-estar mental e emocional, gerenciar o estresse e as emoções e tratar problemas de saúde mental. [HE]
