Grau;Área;Emitir;Código;Descrição
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.4;Defina e forneça exemplos de princípios e valores fundamentais da vida política e cívica americana (por exemplo, liberdade, bem comum, justiça, igualdade, tolerância, lei e ordem, devido processo legal, direitos individuais, diversidade, unidade cívica, patriotismo, constitucionalismo, soberania popular e democracia representativa).
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.5;Descreva como uma democracia oferece oportunidades para os cidadãos participarem do processo político por meio de eleições, partidos políticos e grupos de interesse.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.6;Avaliar informações relacionadas às eleições (por exemplo, posicionamentos políticos e debates entre candidatos, financiamento de campanha, propaganda eleitoral, influência da mídia e das redes sociais e dados relativos à participação eleitoral).
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.7;Aplicar o conhecimento sobre o significado de liderança e as qualidades de bons líderes para avaliar líderes políticos nos níveis comunitário, estadual e nacional.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.8;Explique a importância da cooperação entre as pessoas e seus líderes eleitos.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.9;Explique a importância do serviço público e identifique oportunidades profissionais e de outras naturezas no serviço público nos níveis local, estadual e nacional.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.10;Analise questões que envolvam liberdade em conflito com igualdade ou autoridade, direitos individuais em conflito com o bem comum ou regra da maioria em conflito com os direitos das minorias.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.11;Examine as diferentes interpretações do papel dos representantes eleitos e analise aqueles que demonstraram coragem política e aqueles cujas ações não corresponderam aos ideais da Constituição.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.12;Analise o papel do protesto político em uma democracia.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 4: Direitos e responsabilidades dos cidadãos;8.T4.13;Analise a influência de grupos de interesse públicos e privados em uma democracia, incluindo organizações de pesquisa política (por exemplo, Pew Research Center, Brookings Institute, Heritage Foundation) na formação do debate sobre políticas públicas.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 5: A Constituição, as Emendas e as Decisões da Suprema Corte;8.T5.1;"Explique por que existe a cláusula ""necessária e apropriada"" e por que ela é frequentemente chamada de cláusula ""elástica""."
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 5: A Constituição, as Emendas e as Decisões da Suprema Corte;8.T5.2;"Explique o contexto histórico e a importância das alterações na Constituição, incluindo as principais emendas. Exemplos de emendas incluem: a. Décima Quarta Emenda (1868): direitos de cidadania, igualdade perante a lei; b. Décima Nona Emenda (1920): direito de voto das mulheres em eleições federais e estaduais; c. Vigésima Sexta Emenda (1971): redução da idade mínima para votar de 21 para 18 anos em eleições federais."
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 5: A Constituição, as Emendas e as Decisões da Suprema Corte;8.T5.3;Analise as questões constitucionais que causaram a Guerra Civil e levaram à eventual expansão do poder do governo federal e dos direitos civis individuais.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 5: A Constituição, as Emendas e as Decisões da Suprema Corte;8.T5.4;Explique o contexto histórico e a importância das leis promulgadas pelo Congresso que ampliaram os direitos civis e a igualdade de proteção em relação a raça, gênero e deficiência (por exemplo, a Lei dos Direitos Civis de 1964, a Lei dos Direitos de Voto de 1965, a Lei dos Americanos com Deficiências de 1990, a Lei de Educação para Indivíduos com Deficiências de 1990) e explique como a evolução da compreensão dos direitos humanos impactou o movimento pelos direitos civis para todos.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 5: A Constituição, as Emendas e as Decisões da Suprema Corte;8.T5.5;Explique o princípio da revisão judicial estabelecido em Marbury v. Madison (1803) e explique como os casos chegam ao Supremo Tribunal, como os casos são argumentados e como o Tribunal emite decisões e votos dissidentes.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 5: A Constituição, as Emendas e as Decisões da Suprema Corte;8.T5.6;"Pesquisar, analisar e relatar oralmente ou por escrito sobre uma área (a, b, c, abaixo) na qual as decisões da Suprema Corte tenham provocado mudanças significativas ao longo do tempo na vida dos cidadãos. a. Interpretações das liberdades de religião, reunião, imprensa, petição e expressão sob a Primeira Emenda; por exemplo, Tinker v. Des Moines Independent Community School District (1969): A Corte decidiu, por 7 a 2, que o direito dos alunos de protestar é protegido nas escolas. Bethel School District v. Fraser (1986): A Corte decidiu, por 7 a 2, que o direito dos alunos de usar linguagem vulgar não é protegido nas escolas. Hazelwood School District v. Kuhlmeier (1988): A Corte decidiu, por 5 a 3, que o direito dos alunos à liberdade de expressão patrocinada pela escola em um jornal escolar pode ser restringido com justificativa educacional. Citizens United v. Federal Election Commission (2010): A Corte decidiu, por 5 a 4, que as contribuições de corporações e organizações, como sindicatos, para campanhas políticas são protegidas como liberdade de expressão. Interpretações da Cláusula do Devido Processo Legal e da Cláusula de Igualdade de Proteção da Décima Quarta Emenda, por exemplo, Dred Scott v. Sandford (1857). A Suprema Corte rejeitou, por 7 votos a 2, o caso movido por Dred Scott, um afro-americano, para obter sua liberdade da escravidão, argumentando que afro-americanos não eram cidadãos, que o Congresso não podia proibir a escravidão em territórios federais e que a Cláusula do Devido Processo Legal impedia o governo de libertar escravos trazidos para os territórios. Plessy v. Ferguson (1896). A Suprema Corte confirmou, por 7 votos a 1, a decisão de que a segregação racial era constitucional sob a doutrina de ""separados, mas iguais"". Brown v. Topeka Board of Education (1954). A Suprema Corte, por unanimidade, derrubou a doutrina de ""separados, mas iguais"", decidindo que as leis estaduais que estabeleciam escolas separadas para estudantes brancos e negros eram inconstitucionais. Mapp v. Ohio (1961): A Suprema Corte redefiniu, por 6 votos a 3, a aplicação da regra de exclusão (provas obtidas em violação aos direitos da Quarta Emenda de um indivíduo são inadmissíveis em um processo criminal perante um tribunal) aos estados. Loving v. Virginia (1967): A Suprema Corte reconheceu unanimemente o direito ao casamento inter-racial e declarou inconstitucionais as restrições ao casamento baseadas em raça. Romer v. Evans (1996): A Suprema Corte decidiu, por 6 votos a 3, que a Cláusula de Igual Proteção impede os estados de negarem proteções de direitos civis às minorias sexuais, incluindo lésbicas, gays e bissexuais. Obergefell v. Hodges (2015): A Suprema Corte decidiu, por 5 votos a 4, que o casamento entre pessoas do mesmo sexo é protegido pela Décima Quarta Emenda. Interpretações em casos onde os direitos individuais e os interesses percebidos da comunidade ou da nação estavam em conflito, por exemplo, a bandeira dos Estados Unidos e o Juramento de Fidelidade: Distrito Escolar de Minersville v. Gobitis (1940). A Suprema Corte decidiu, por 8 a 1, que o interesse do estado na unidade nacional permitia que os conselhos escolares exigissem que os alunos saudassem a bandeira. Conselho Estadual de Educação da Virgínia Ocidental v. Barnette (1943). A Suprema Corte decidiu, por 6 a 3, que os alunos são protegidos da obrigação de saudar a bandeira ou recitar o Juramento de Fidelidade pela Cláusula do Livre Exercício da Primeira Emenda. Texas v. Johnson (1989). A Suprema Corte decidiu, por 5 a 4, que um indivíduo tem o direito de queimar a bandeira sob a Cláusula da Liberdade de Expressão da Primeira Emenda. Oração nas escolas: Engel v. Vitale (1962). A Suprema Corte decidiu, por 6 a 2, que exigir oração nas escolas públicas violava a Cláusula de Estabelecimento da Primeira Emenda. Segurança Nacional: Korematsu v. Estados Unidos (1944) A Suprema Corte decidiu, por 6 votos a 3, que uma ordem do governo durante a Segunda Guerra Mundial que enviava nipo-americanos para campos de internamento, em vez de permitir que permanecessem em suas casas, era constitucional. Clapper v. Anistia Internacional (2012) A Suprema Corte, por 5 votos a 4, rejeitou uma contestação ao poder do governo de monitorar ligações telefônicas e e-mails internacionais sob a égide dos Tribunais de Vigilância de Inteligência Estrangeira. Controle de Armas: Distrito de Columbia v. Heller (2008) A Suprema Corte, por 5 votos a 4, afirmou o direito dos indivíduos de portar armas sob a Segunda Emenda e declarou inconstitucional a proibição de armas do Distrito de Columbia."
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.1;Compare e contraste as funções do governo estadual e do governo nacional.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.2;Descreva as disposições da Constituição dos Estados Unidos e da Constituição de Massachusetts que definem e distribuem os poderes e a autoridade do governo federal ou estadual.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.3;Diferencie os poderes enumerados dos poderes implícitos na Constituição dos Estados Unidos e na Constituição de Massachusetts.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.4;Compare os documentos fundamentais associados à proteção dos direitos individuais, incluindo a Declaração de Direitos, a 14ª Emenda à Constituição dos Estados Unidos e o Artigo I da Constituição de Massachusetts.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.5;Explique por que a Décima Emenda à Constituição dos Estados Unidos é importante para o governo estadual e identifique os poderes concedidos aos estados pela Décima Emenda, bem como os limites ao governo estadual descritos nela.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.6;Identifique proteções adicionais previstas na Constituição de Massachusetts que não estão previstas na Constituição dos EUA.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.7;Compare as responsabilidades do governo nos níveis federal, estadual e local (por exemplo, proteger os direitos individuais e fornecer serviços como aplicação da lei, pagamentos de assistência social e construção e financiamento de escolas).
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.8;Explique a estrutura de liderança do governo da Commonwealth de Massachusetts e a função de cada poder: a. o poder executivo (governador e agências) b. o poder legislativo (representantes estaduais e senadores estaduais) c. o judiciário (Suprema Corte, sistema judiciário inferior)
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.9;Dê exemplos de instalações e serviços financiados por impostos fornecidos pelo governo estadual de Massachusetts e pelos governos locais.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 6: A estrutura do governo estadual e local em Massachusetts;8.T6.10;"Explique os principais componentes do governo local em Massachusetts, incluindo os papéis e funções dos prefeitos, câmaras municipais e comissões escolares nas cidades; administradores municipais, conselhos seletos, assembleias municipais representativas e abertas, e comissões escolares nas cidades; e tribunais e departamentos de xerife nos condados."
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 7: Liberdade de imprensa e alfabetização informacional/midiática;8.T7.1;"Explique por que a liberdade de imprensa foi incluída como um direito na Primeira Emenda da Constituição dos Estados Unidos e no Artigo 16 da Constituição de Massachusetts; explique que liberdade de imprensa significa o direito de expressar e publicar opiniões sobre política e outros assuntos sem patrocínio, supervisão, controle ou censura do governo."
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 7: Liberdade de imprensa e alfabetização informacional/midiática;8.T7.2;Dê exemplos de como uma imprensa livre pode fornecer informações e pontos de vista opostos sobre o governo e a política.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 7: Liberdade de imprensa e alfabetização informacional/midiática;8.T7.3;Explique as diferentes funções de artigos de jornal, editoriais, charges editoriais e artigos de opinião.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 7: Liberdade de imprensa e alfabetização informacional/midiática;8.T7.4;Avalie os benefícios e os desafios das notícias digitais e das mídias sociais para uma sociedade democrática.
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 7: Liberdade de imprensa e alfabetização informacional/midiática;8.T7.5;"Explique os métodos para avaliar informações e opiniões em mídias impressas e online (por exemplo, determinar a credibilidade de artigos de notícias; analisar as mensagens de editoriais e artigos de opinião; avaliar a validade das alegações e a suficiência das evidências)."
8; Governo e vida cívica nos Estados Unidos e em Massachusetts;Tópico 7: Liberdade de imprensa e alfabetização informacional/midiática;8.T7.6;Analise o ponto de vista e avalie as afirmações de um editorial, charge editorial ou artigo de opinião sobre uma questão de política pública em nível local, estadual ou nacional (por exemplo, uma decisão de um prefeito ou comitê escolar, uma ação de uma legislatura estadual ou governador, uma votação no Congresso ou uma ação do presidente).
 9-12;História dos Estados Unidos I;Tópico 1: Origens da Revolução e da Constituição;HSS.USI.T1.01;Analise as forças econômicas, intelectuais e culturais que contribuíram para a Revolução Americana.
 9-12;História dos Estados Unidos I;Tópico 1: Origens da Revolução e da Constituição;HSS.USI.T1.02;Explique as razões da Guerra Franco-Indígena (1754-1763), o componente norte-americano da Guerra dos Sete Anos entre a Grã-Bretanha e a França (1756-1763), e discuta como ela afetou os colonos e os povos indígenas.
 9-12;História dos Estados Unidos I;Tópico 1: Origens da Revolução e da Constituição;HSS.USI.T1.03;Explique as políticas britânicas nas colônias norte-americanas (por exemplo, a Proclamação de 1763, a Lei do Açúcar, a Lei do Selo, os Direitos de Townsend, a Lei do Chá e as Leis Intoleráveis) e compare as perspectivas do Parlamento Britânico, dos colonos britânicos e dos povos nativos americanos sobre essas políticas.
 9-12;História dos Estados Unidos I;Tópico 1: Origens da Revolução e da Constituição;HSS.USI.T1.04;"Descreva as respostas dos Patriotas aos aumentos de impostos britânicos (por exemplo, o slogan ""nenhuma tributação sem representação"", as ações do Congresso sobre a Lei do Selo, os Filhos da Liberdade, a Festa do Chá de Boston, as Resoluções de Suffolk) e o papel do povo de Massachusetts (por exemplo, Samuel Adams, Crispus Attucks, John Hancock, James Otis, Paul Revere, John e Abigail Adams, Mercy Otis Warren, Judith Sargent Murray, Phillis Wheatley, Peter Salem, Prince Estabrook)."
 9-12;História dos Estados Unidos I;Tópico 1: Origens da Revolução e da Constituição;HSS.USI.T1.05;Explique o principal argumento da Declaração de Independência, a razão para buscar a independência e suas ideias-chave sobre igualdade, liberdade, direitos naturais e o Estado de Direito.
 9-12;História dos Estados Unidos I;Tópico 1: Origens da Revolução e da Constituição;HSS.USI.T1.06;"Descreva as principais batalhas da Revolução (por exemplo, Lexington, Concord, Bunker Hill, Trenton, Saratoga, Yorktown); o acampamento de inverno em Valley Forge; e os principais líderes e participantes do Exército Continental."
 9-12;História dos Estados Unidos I;Tópico 1: Origens da Revolução e da Constituição;HSS.USI.T1.07;Explique as razões para a adoção dos Artigos da Confederação em 1781 e avalie suas fragilidades como plano de governo, os motivos de seu fracasso e como eventos como a Rebelião de Shays de 1786-1787 levaram à Convenção Constitucional.
 9-12;História dos Estados Unidos I;Tópico 1: Origens da Revolução e da Constituição;HSS.USI.T1.08;Descreva a Convenção Constitucional, os papéis de indivíduos específicos (por exemplo, Benjamin Franklin, Alexander Hamilton, James Madison, George Washington, Roger Sherman, Edmund Randolph) e os conflitos e compromissos (por exemplo, compromissos sobre representação, escravidão, poder executivo e ratificação).
 9-12;História dos Estados Unidos I;Tópico 2: Democratização e expansão;HSS.USI.T2.01;"Analise as principais políticas e desenvolvimentos políticos das presidências de George Washington, John Adams e Thomas Jefferson, e suas implicações para a expansão do poder federal e a política externa (por exemplo, as origens dos partidos Federalista e Democrata-Republicano nas ideias conflitantes de Thomas Jefferson e Alexander Hamilton sobre questões como política externa, as Leis de Estrangeiros e Sedição e o Banco Nacional; o estabelecimento do conceito de revisão judicial em Marbury v. Madison)."
 9-12;História dos Estados Unidos I;Tópico 2: Democratização e expansão;HSS.USI.T2.02;Analise a presidência de Andrew Jackson, incluindo o sistema de clientelismo parlamentar, o veto ao Banco Nacional, a política de expulsão dos nativos americanos e a Crise da Nulificação.
 9-12;História dos Estados Unidos I;Tópico 2: Democratização e expansão;HSS.USI.T2.03;Analise as causas e consequências a curto e longo prazo da expansão para o oeste dos Estados Unidos entre 1800 e 1854 (por exemplo, a Compra da Louisiana, a Guerra de 1812, a crescente assertividade diplomática após a Doutrina Monroe de 1823, o conceito de Destino Manifesto e a resistência pan-indígena, o estabelecimento de estados escravistas e estados livres no Oeste, a aquisição do Texas e dos territórios do Sudoeste como resultado da Guerra Mexicano-Americana de 1846-48, a Corrida do Ouro na Califórnia e o rápido aumento da imigração chinesa para a Califórnia).
 9-12;História dos Estados Unidos I;Tópico 3: Crescimento econômico no Norte, Sul e Oeste;HSS.USI.T3.01;"Explique a importância da Revolução dos Transportes do século XIX (por exemplo, a introdução de navios a vapor, canais, estradas, pontes, rodovias e redes ferroviárias; a conclusão da primeira ferrovia transcontinental e seu estímulo ao comércio leste-oeste, o crescimento das cidades e vilas do Meio-Oeste e o fortalecimento da economia de mercado)."
 9-12;História dos Estados Unidos I;Tópico 3: Crescimento econômico no Norte, Sul e Oeste;HSS.USI.T3.02;Analise os efeitos do crescimento industrial na América pré-guerra e, na Nova Inglaterra, o crescimento das indústrias têxtil e de máquinas, bem como do comércio marítimo. a. Os avanços tecnológicos e as invenções que contribuíram para o crescimento industrial e o comércio marítimo. b. O impacto do descaroçador de algodão na economia agrícola do Sul e na escravidão, e a relação entre a produção de algodão por mão de obra escravizada no Sul e o sucesso econômico das indústrias têxteis do Norte. c. As causas e o impacto da onda de imigração do Norte da Europa para os Estados Unidos nas décadas de 1840 e 1850 (por exemplo, o impacto da ocupação britânica da Irlanda, a Grande Fome Irlandesa e o desenvolvimento industrial nos EUA). d. O surgimento de uma classe empreendedora de comerciantes e fabricantes. e. O papel das mulheres como principal força de trabalho nas fábricas têxteis da Nova Inglaterra e como operárias. Ativismo na defesa da reforma trabalhista.
 9-12;História dos Estados Unidos I;Tópico 3: Crescimento econômico no Norte, Sul e Oeste;HSS.USI.T3.03;Descreva o papel da escravidão nas economias do Norte industrializado e do Sul agrícola, explique as razões para o rápido crescimento da escravidão nos estados do sul, nas ilhas do Caribe e na América do Sul após 1800 e analise como bancos, companhias de seguros e outras instituições se beneficiaram direta ou indiretamente do comércio de escravos e do trabalho escravo.
 9-12;História dos Estados Unidos I;Tópico 3: Crescimento econômico no Norte, Sul e Oeste;HSS.USI.T3.04;"Pesquise fontes primárias, como jornais do período anterior à guerra, relatos de escravos, registros de leilões de escravos e a Lei dos Escravos Fugitivos, para analisar um dos seguintes aspectos da vida e resistência dos escravos (por exemplo, a Rebelião de Stono de 1739, a Revolução Haitiana de 1791-1804, a Rebelião de Denmark Vesey de 1822, a Rebelião de Nat Turner de 1831; o papel da Ferrovia Subterrânea; o desenvolvimento de ideias de superioridade racial; o movimento da Sociedade de Colonização Afro-Americana para deportar e reassentar afro-americanos libertos em uma colônia na África Ocidental)."
 9-12;História dos Estados Unidos I;Tópico 4: Mudanças sociais, políticas e religiosas;HSS.USI.T4.01;"Descreva as principais tendências religiosas e sociais que moldaram os Estados Unidos nos séculos XVIII e XIX (por exemplo, o Primeiro e o Segundo Grande Despertar; o aumento do número de denominações protestantes; o conceito de ""maternidade republicana""; a hostilidade em relação à imigração católica; e a ascensão do Partido Nativo Americano, também conhecido como Partido ""Know Nothing"")."
 9-12;História dos Estados Unidos I;Tópico 4: Mudanças sociais, políticas e religiosas;HSS.USI.T4.02;"Utilizando fontes primárias, investigue os movimentos reformistas nos Estados Unidos no início e meados do século XIX, concentrando-se em um dos seguintes e considerando suas conexões com outros aspectos da reforma: a. o movimento abolicionista, as razões pelas quais homens e mulheres (por exemplo, Frederick Douglass, Abbey Kelley Foster, William Lloyd Garrison, Angelina e Sarah Grimk, Charles Lennox Remond, Harriet Beecher Stowe, Sojourner Truth, Harriet Tubman, David Walker, Theodore Weld) lutaram por sua causa e as respostas de homens e mulheres brancos no Sul e no Norte ao abolicionismo; b. os movimentos pelos direitos das mulheres e pelo sufrágio feminino, suas conexões com o abolicionismo e a expansão das oportunidades educacionais para mulheres (por exemplo, Susan B. Anthony, Margaret Fuller, Lucretia Mott, Elizabeth Cady Stanton, a Convenção de Seneca Falls de 1848, Mary Lyon e a fundação do Seminário Feminino de Mount Holyoke, posteriormente Mount Holyoke College). A campanha de Horace Mann pela educação pública gratuita e obrigatória, o aumento das taxas de alfabetização e o crescimento da publicação de jornais e revistas; o movimento para fornecer apoio a pessoas com deficiência, como a fundação de escolas para alunos com deficiências cognitivas, auditivas ou visuais e o estabelecimento de asilos para doentes mentais; e o movimento transcendentalista (por exemplo, os escritos de Ralph Waldo Emerson, Henry David Thoreau e Margaret Fuller, e os conceitos de materialismo, liberdade, apreciação do mundo natural, autossuficiência, abolicionismo e desobediência civil)."
 9-12;História dos Estados Unidos I;Tópico 5: A Guerra Civil e a Reconstrução: causas e consequências;HSS.USI.T5.01;Descreva como a expansão dos Estados Unidos para o Centro-Oeste contribuiu para a crescente importância da política regional no início do século XIX e influenciou significativamente o equilíbrio de poder no governo federal.
 9-12;História dos Estados Unidos I;Tópico 5: A Guerra Civil e a Reconstrução: causas e consequências;HSS.USI.T5.02;"Analise as políticas e os eventos críticos que levaram à Guerra Civil e as conexões entre eles (por exemplo, 1820: o Compromisso do Missouri; 1831-2: a Crise da Nulificação na Carolina do Sul; década de 1840: a Cláusula Wilmot; a Guerra Mexicano-Americana; década de 1850: o Compromisso de 1850; a Lei Kansas-Nebraska; a decisão da Suprema Corte no caso Dred Scott v. Sandford; os debates Lincoln-Douglas; o ataque de John Brown a Harper's Ferry; a eleição de Abraham Lincoln)."
 9-12;História dos Estados Unidos I;Tópico 5: A Guerra Civil e a Reconstrução: causas e consequências;HSS.USI.T5.03;Analise a presidência de Abraham Lincoln (por exemplo, os efeitos do bloqueio naval ao comércio com outros países sobre o Sul da União, a Proclamação da Emancipação, suas opiniões sobre a escravidão e a unidade nacional, e os obstáculos políticos que ele enfrentou).
 9-12;História dos Estados Unidos I;Tópico 5: A Guerra Civil e a Reconstrução: causas e consequências;HSS.USI.T5.04;Analise os papéis e as políticas dos líderes da Guerra Civil, Jefferson Davis, Robert E. Lee e Ulysses S. Grant, e avalie o impacto a curto e longo prazo das principais batalhas da Guerra Civil (por exemplo, o 54º Regimento de Massachusetts na Batalha de Fort Wagner e as batalhas de Bull Run, Shiloh, Fredericksburg, Antietam, Vicksburg, Gettysburg e Appomattox).
 9-12;História dos Estados Unidos I;Tópico 5: A Guerra Civil e a Reconstrução: causas e consequências;HSS.USI.T5.05;Utilizando fontes primárias como diários, reportagens de jornais e periódicos, fotografias e charges/ilustrações, documente os papéis dos homens e mulheres que lutaram ou serviram como tropas na Guerra Civil.
 9-12;História dos Estados Unidos I;Tópico 5: A Guerra Civil e a Reconstrução: causas e consequências;HSS.USI.T5.06;"Analise as consequências da Guerra Civil e da Reconstrução (por exemplo, a destruição física e econômica do Sul e a perda de vidas de tropas do Sul e do Norte; o papel crescente do governo federal; o impeachment do presidente Johnson; as 13ª, 14ª e 15ª Emendas; a expansão da capacidade industrial no Norte dos EUA; o papel do Freedmen's Bureau e de organizações como a American League of Colored Workers, o National Council of Negro Labor, a National Alliance of Colored Farmers e a Cooperative Union; os sucessos e fracassos da Reconstrução Radical; a eleição presidencial de 1876; e o fim da Reconstrução)."
 9-12;História dos Estados Unidos I;Tópico 5: A Guerra Civil e a Reconstrução: causas e consequências;HSS.USI.T5.07;Analise as consequências a longo prazo de um aspecto da era Jim Crow (décadas de 1870 a 1960) que limitou as oportunidades educacionais e econômicas dos afro-americanos (por exemplo, escolas públicas segregadas, crenças na supremacia branca, ameaça de violência por parte de grupos extralegais como a Ku Klux Klan, a decisão da Suprema Corte de 1896 no caso Plessy v. Ferguson e a decisão da Suprema Corte de 1954 no caso Brown v. Topeka Board of Education).
 9-12;História dos Estados Unidos I;Tópico 5: A Guerra Civil e a Reconstrução: causas e consequências;HSS.USI.T5.08;Avalie o impacto das respostas educacionais e literárias à emancipação e à Reconstrução (por exemplo, a fundação de faculdades para negros com o objetivo de formar professores para escolas afro-americanas, a publicação nos Estados Unidos de As Aventuras de Huckleberry Finn, de Samuel Clemens, em 1885, e o desenvolvimento da literatura afro-americana no início do século XX).
 9-12;História dos Estados Unidos I;Tópico 6: Reconstruindo a América: Indústria e Imigração;HSS.USI.T6.01;"Explique as diversas causas da Revolução Industrial (por exemplo, o impulso econômico proporcionado pela Guerra Civil; os principais avanços tecnológicos e científicos, como a expansão do sistema ferroviário; o papel de líderes empresariais, empreendedores e inventores como Alexander Graham Bell, Andrew Carnegie, Thomas Edison, J.P. Morgan, John D. Rockefeller e Cornelius Vanderbilt)."
 9-12;História dos Estados Unidos I;Tópico 6: Reconstruindo a América: Indústria e Imigração;HSS.USI.T6.02;"Estabelecer conexões entre as consequências importantes da Revolução Industrial (por exemplo, o crescimento econômico e a ascensão das grandes corporações; o impacto ambiental das indústrias; a expansão das cidades; o surgimento de sindicatos como os Cavaleiros do Trabalho e a Federação Americana do Trabalho sob a liderança de Samuel Gompers; a desconfiança dos trabalhadores em relação aos monopólios; a ascensão do Partido Populista sob a liderança de William Jennings Bryan ou a ascensão do Partido Socialista sob a liderança de Eugene Debs)."
 9-12;História dos Estados Unidos I;Tópico 6: Reconstruindo a América: Indústria e Imigração;HSS.USI.T6.03;"Avalie os efeitos da entrada das mulheres no mercado de trabalho após a Guerra Civil e analise as organizações políticas femininas, investigando um dos seguintes tópicos: a abertura das profissões de professora e enfermeira para as mulheres; novas oportunidades de emprego na confecção de roupas como resultado da invenção da máquina de costura; no trabalho de escritório como resultado da invenção da máquina de escrever; e no comércio varejista como resultado da criação das lojas de departamento; a formação da Associação pelo Sufrágio Feminino em 1869 e da União Cristã Feminina pela Temperança em 1874."
 9-12;História dos Estados Unidos I;Tópico 6: Reconstruindo a América: Indústria e Imigração;HSS.USI.T6.04;Utilizando imagens, dados e documentos de fontes primárias, descreva as causas da imigração de alemães, irlandeses, italianos, europeus orientais, chineses, coreanos e japoneses para os Estados Unidos no final do século XIX e início do século XX, e o importante papel desses imigrantes na industrialização e na construção de ferrovias.
 9-12;História dos Estados Unidos I;Tópico 6: Reconstruindo a América: Indústria e Imigração;HSS.USI.T6.05;Analise as consequências da contínua expansão para o oeste do povo americano após a Guerra Civil e avalie o impacto da Décima Quarta Emenda sobre os nativos americanos e os imigrantes asiáticos e europeus. Exemplos de materiais de pesquisa incluem: o Tratado de Fort Laramie (1868), o Tratado Navajo (1868), a Lei de Exclusão Chinesa (1882), a Lei Dawes (1887) e as charges de Thomas Nast sobre imigração, nativos americanos e política para a revista Harper's Weekly nas décadas de 1870 e 1880.
 9-12;História dos Estados Unidos I;Tópico 7: Progressismo e a Primeira Guerra Mundial;HSS.USI.T7.01;Explique o que significava o progressismo no início do século XX e analise um texto ou imagens de um líder progressista (por exemplo, Jane Addams, William Jennings Bryan, John Dewey, Robert La Follette, Theodore Roosevelt, Margaret Sanger, Upton Sinclair, Lewis Hine, William H. Taft, Ida Tarbell, Woodrow Wilson).
 9-12;História dos Estados Unidos I;Tópico 7: Progressismo e a Primeira Guerra Mundial;HSS.USI.T7.02;Pesquise e analise uma das seguintes políticas governamentais da Era Progressista, determine o problema que ela visava resolver e avalie sua eficácia a curto e longo prazo: a proibição do trabalho infantil, o desenvolvimento de internatos indígenas, a Lei Antitruste Sherman (1890), a Lei de Alimentos e Medicamentos Puros (1906), a Lei de Embalagem de Carne (1906), a Lei da Reserva Federal (1913), a Lei Antitruste Clayton (1914) ou a Lei de Cidadania Indígena (1924).
