Grado;Área;Tema;Código;Descripción
Geometría del modelo (vía tradicional);Congruencia;Comprender la congruencia en términos de movimientos rígidos.;GEO.G-CO.B.7;Utilice la definición de congruencia en términos de movimientos rígidos para demostrar que dos triángulos son congruentes si y solo si los pares correspondientes de lados y los pares correspondientes de ángulos son congruentes.
Geometría del modelo (vía tradicional);Congruencia;Comprender la congruencia en términos de movimientos rígidos.;GEO.G-CO.B.8;Explique cómo los criterios de congruencia de triángulos (ALA, SAS y LLA) se derivan de la definición de congruencia en términos de movimientos rígidos.
Geometría del modelo (vía tradicional);Congruencia;Demostrar teoremas geométricos y, cuando sea apropiado, el inverso de los teoremas.;GEO.G-CO.C.9;"Demostrar teoremas sobre rectas y ángulos. Entre los teoremas se incluyen: los ángulos opuestos por el vértice son congruentes; cuando una transversal cruza rectas paralelas, los ángulos alternos internos son congruentes y los ángulos correspondientes son congruentes; y, a la inversa, demostrar que las rectas son paralelas; los puntos de la mediatriz de un segmento de recta son exactamente los que equidistan de los extremos del segmento."
Geometría del modelo (vía tradicional);Congruencia;Demostrar teoremas geométricos y, cuando sea apropiado, el inverso de los teoremas.;GEO.G-CO.C.10;"Demostrar teoremas sobre triángulos. Los teoremas incluyen: las medidas de los ángulos interiores de un triángulo suman 180°; los ángulos de la base de los triángulos isósceles son congruentes; y, a la inversa, demostrar que un triángulo es isósceles; el segmento que une los puntos medios de dos lados de un triángulo es paralelo al tercer lado y tiene la mitad de su longitud; las medianas de un triángulo se unen en un punto."
Geometría del modelo (vía tradicional);Congruencia;Demostrar teoremas geométricos y, cuando sea apropiado, el inverso de los teoremas.;GEO.G-CO.C.11;Demuestre teoremas sobre paralelogramos. Entre estos teoremas se incluyen: los lados opuestos son congruentes, los ángulos opuestos son congruentes, las diagonales de un paralelogramo se bisecan entre sí y, a la inversa, los rectángulos son paralelogramos con diagonales congruentes.
Geometría del modelo (vía tradicional);Congruencia;Demostrar teoremas geométricos y, cuando sea apropiado, el inverso de los teoremas.;GEO.G-CO.C.11.a;Demostrar teoremas sobre polígonos. Los teoremas incluyen las medidas de los ángulos interiores y exteriores. Aplicar las propiedades de los polígonos a la solución de problemas matemáticos y contextuales.
Geometría del modelo (vía tradicional);Congruencia;Realizar construcciones geométricas.;GEO.G-CO.D.12;"Realizar construcciones geométricas formales con diversas herramientas y métodos (compás y regla, cuerda, dispositivos reflectantes, plegado de papel, software de geometría dinámica, etc.). Las construcciones incluyen: copiar un segmento; copiar un ángulo; bisecar un segmento; bisecar un ángulo; construir rectas perpendiculares, incluyendo la mediatriz de un segmento; y construir una recta paralela a una recta dada que pase por un punto que no esté en la recta."
Geometría del modelo (vía tradicional);Congruencia;Realizar construcciones geométricas.;GEO.G-CO.D.13;Construye un triángulo equilátero, un cuadrado y un hexágono regular inscritos en un círculo.
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Comprender la similitud en términos de transformaciones de similitud.;GEO.G-SRT.A.1;Verificar experimentalmente las propiedades de las dilataciones dadas por un centro y un factor de escala:
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Comprender la similitud en términos de transformaciones de similitud.;GEO.G-SRT.A.1.a;Una dilatación convierte una línea que no pasa por el centro de la dilatación en una línea paralela y deja una línea que pasa por el centro sin cambios.
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Comprender la similitud en términos de transformaciones de similitud.;GEO.G-SRT.A.1.b;La dilatación de un segmento de línea es más larga o más corta en la proporción dada por el factor de escala.
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Comprender la similitud en términos de transformaciones de similitud.;GEO.G-SRT.A.2;"Dadas dos figuras, utilice la definición de similitud en términos de transformaciones de similitud para decidir si son similares; explique utilizando transformaciones de similitud el significado de similitud para triángulos como la igualdad de todos los pares de ángulos correspondientes y la proporcionalidad de todos los pares de lados correspondientes."
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Comprender la similitud en términos de transformaciones de similitud.;GEO.G-SRT.A.3;Utilice las propiedades de las transformaciones de similitud para establecer el criterio ángulo-ángulo (AA) para que dos triángulos sean similares.
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Demostrar teoremas que involucran semejanza.;GEO.G-SRT.B.4;"Demuestre teoremas sobre triángulos. Entre los teoremas se incluyen: una línea paralela a un lado de un triángulo divide a los otros dos proporcionalmente, y viceversa; el Teorema de Pitágoras se demuestra mediante semejanza de triángulos."
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Demostrar teoremas que involucran semejanza.;GEO.G-SRT.B.5;Utilice criterios de congruencia y semejanza de triángulos para resolver problemas y demostrar relaciones en figuras geométricas.
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Definir razones trigonométricas y resolver problemas que involucren triángulos rectángulos.;GEO.G-SRT.C.6;Comprenda que, por semejanza, las razones de los lados en triángulos rectángulos son propiedades de los ángulos del triángulo, lo que conduce a definiciones de razones trigonométricas para ángulos agudos.
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Definir razones trigonométricas y resolver problemas que involucren triángulos rectángulos.;GEO.G-SRT.C.7;Explicar y utilizar la relación entre el seno y el coseno de los ángulos complementarios.
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Definir razones trigonométricas y resolver problemas que involucren triángulos rectángulos.;GEO.G-SRT.C.8;Utilice razones trigonométricas y el Teorema de Pitágoras para resolver triángulos rectángulos en problemas aplicados.*
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Aplicar trigonometría a triángulos generales.;GEO.G-SRT.D.9;(+) Derive la fórmula A = ® absin(C) para el área de un triángulo dibujando una línea auxiliar desde un vértice perpendicular al lado opuesto.
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Aplicar trigonometría a triángulos generales.;GEO.G-SRT.D.10;(+) Demuestre las leyes de senos y cosenos y utilícelas para resolver problemas.
Geometría del modelo (vía tradicional);Semejanza, triángulos rectángulos y trigonometría;Aplicar trigonometría a triángulos generales.;GEO.G-SRT.D.11;(+) Comprender y aplicar la Ley de Senos y la Ley de Cosenos para encontrar medidas desconocidas en triángulos rectángulos y no rectángulos (por ejemplo, problemas de topografía, fuerzas resultantes).
Geometría del modelo (vía tradicional);Círculos;Comprender y aplicar teoremas sobre círculos.;GEO.GC.A.1;Demuestre que todos los círculos son similares.
Geometría del modelo (vía tradicional);Círculos;Comprender y aplicar teoremas sobre círculos.;GEO.GC.A.2;"Identificar y describir las relaciones entre ángulos inscritos, radios y cuerdas. Incluir la relación entre ángulos centrales, inscritos y circunscritos; los ángulos inscritos en un diámetro son rectos; el radio de un círculo es perpendicular a la tangente donde el radio interseca el círculo."
Geometría del modelo (vía tradicional);Círculos;Comprender y aplicar teoremas sobre círculos.;GEO.GC.A.3;Construir los círculos inscritos y circunscritos de un triángulo y demostrar propiedades de los ángulos para un cuadrilátero y otros polígonos inscritos en un círculo.
Geometría del modelo (vía tradicional);Círculos;Comprender y aplicar teoremas sobre círculos.;GEO.GC.A.4;(+) Construye una línea tangente desde un punto fuera de un círculo dado hasta el círculo.
Geometría del modelo (vía tradicional);Círculos;Encuentra longitudes de arco y áreas de sectores de círculos.;GEO.GC.B.5;"Derive, usando semejanza, el hecho de que la longitud del arco interceptado por un ángulo es proporcional al radio, y defina la medida en radianes del ángulo como la constante de proporcionalidad; derive la fórmula para el área de un sector."
Geometría del modelo (vía tradicional);Expresar propiedades geométricas con ecuaciones;Traducir entre la descripción geométrica y la ecuación para una sección cónica.;GEO.G-GPE.A.1;"Derive la ecuación de un círculo de centro y radio dados usando el Teorema de Pitágoras; complete el cuadrado para encontrar el centro y el radio de un círculo dado por una ecuación."
Geometría del modelo (vía tradicional);Expresar propiedades geométricas con ecuaciones;Traducir entre la descripción geométrica y la ecuación para una sección cónica.;GEO.G-GPE.A.2;Derive la ecuación de una parábola dados un foco y una directriz.
Geometría del modelo (vía tradicional);Expresar propiedades geométricas con ecuaciones;Utilice coordenadas para demostrar teoremas geométricos simples algebraicamente.;GEO.G-GPE.B.4;"Usar coordenadas para demostrar algebraicamente teoremas geométricos simples, incluyendo la fórmula de la distancia y su relación con el Teorema de Pitágoras. Por ejemplo, demostrar o refutar que una figura definida por cuatro puntos dados en el plano de coordenadas es un rectángulo; demostrar o refutar que el punto (1, ?3) se encuentra en la circunferencia centrada en el origen y que contiene el punto (0, 2)."
Geometría del modelo (vía tradicional);Expresar propiedades geométricas con ecuaciones;Utilice coordenadas para demostrar teoremas geométricos simples algebraicamente.;GEO.G-GPE.B.5;Demostrar los criterios de pendiente para líneas paralelas y perpendiculares y utilizarlos para resolver problemas geométricos (por ejemplo, encontrar la ecuación de una línea paralela o perpendicular a una línea dada que pasa por un punto dado).
Geometría del modelo (vía tradicional);Expresar propiedades geométricas con ecuaciones;Utilice coordenadas para demostrar teoremas geométricos simples algebraicamente.;GEO.G-GPE.B.6;Encuentra el punto en un segmento de línea dirigido entre dos puntos dados que divide el segmento en una proporción dada.
Geometría del modelo (vía tradicional);Expresar propiedades geométricas con ecuaciones;Utilice coordenadas para demostrar teoremas geométricos simples algebraicamente.;GEO.G-GPE.B.7;Utilice coordenadas para calcular perímetros de polígonos y áreas de triángulos y rectángulos (por ejemplo, utilizando la fórmula de la distancia).*
Geometría del modelo (vía tradicional);Medición y dimensión geométrica;Explicar las fórmulas de volumen y utilizarlas para resolver problemas.;GEO.G-GMD.A.1;Proporcione un argumento informal para las fórmulas de la circunferencia, el área y el volumen de un cilindro, una pirámide y un cono. Utilice argumentos de disección, el principio de Cavalieri y argumentos informales de límite.
Geometría del modelo (vía tradicional);Medición y dimensión geométrica;Explicar las fórmulas de volumen y utilizarlas para resolver problemas.;GEO.G-GMD.A.2;(+) Dé un argumento informal utilizando el principio de Cavalieri para las fórmulas del volumen de una esfera y otras figuras sólidas.
Geometría del modelo (vía tradicional);Medición y dimensión geométrica;Explicar las fórmulas de volumen y utilizarlas para resolver problemas.;GEO.G-GMD.A.3;Utilice fórmulas de volumen para cilindros, pirámides, conos y esferas para resolver problemas.*
Geometría del modelo (vía tradicional);Medición y dimensión geométrica;Visualizar relaciones entre objetos bidimensionales y tridimensionales.;GEO.G-GMD.B.4;Identificar las formas de secciones transversales bidimensionales de objetos tridimensionales e identificar objetos tridimensionales generados por rotaciones de objetos bidimensionales.
Geometría del modelo (vía tradicional);Modelado con geometría;Aplicar conceptos geométricos en situaciones de modelado.;GEO.G-MG.A.1;Utilizar formas geométricas, sus medidas y sus propiedades para describir objetos (por ejemplo, modelar el tronco de un árbol o un torso humano como un cilindro).*
Geometría del modelo (vía tradicional);Modelado con geometría;Aplicar conceptos geométricos en situaciones de modelado.;GEO.G-MG.A.2;Aplicar conceptos de densidad basados en área y volumen en situaciones de modelado (por ejemplo, personas por milla cuadrada, BTU por pie cúbico).*
Geometría del modelo (vía tradicional);Modelado con geometría;Aplicar conceptos geométricos en situaciones de modelado.;GEO.G-MG.A.3;"Aplicar métodos geométricos para resolver problemas de diseño (por ejemplo, diseñar un objeto o estructura para satisfacer restricciones físicas o minimizar costos; trabajar con sistemas de cuadrícula tipográfica basados en proporciones).*"
Geometría del modelo (vía tradicional);Modelado con geometría;Aplicar conceptos geométricos en situaciones de modelado.;GEO.G-MG.A.4;Utilice el análisis dimensional para la conversión de unidades para confirmar que las expresiones y ecuaciones tengan sentido.*
Geometría del modelo (vía tradicional);Probabilidad condicional y las reglas de probabilidad;Comprender la independencia y la probabilidad condicional y utilizarlas para interpretar datos de simulaciones o experimentos.;GEO.S-CP.A.1;Describe los eventos como subconjuntos de un espacio muestral (el conjunto de resultados) utilizando características (o categorías) de los resultados, o como uniones, intersecciones o complementos de otros eventos (?o?, ?y?, ?no?).*
Geometría del modelo (vía tradicional);Probabilidad condicional y las reglas de probabilidad;Comprender la independencia y la probabilidad condicional y utilizarlas para interpretar datos de simulaciones o experimentos.;GEO.S-CP.A.2;Comprenda que dos eventos A y B son independientes si la probabilidad de que A y B ocurran juntos es el producto de sus probabilidades, y utilice esta caracterización para determinar si son independientes.*
Geometría del modelo (vía tradicional);Probabilidad condicional y las reglas de probabilidad;Comprender la independencia y la probabilidad condicional y utilizarlas para interpretar datos de simulaciones o experimentos.;GEO.S-CP.A.3;Comprenda la probabilidad condicional de A dado B como P(A y B)/P(B), e interprete la independencia de A y B como que la probabilidad condicional de A dado B es la misma que la probabilidad de A, y la probabilidad condicional de B dado A es la misma que la probabilidad de B.*
Geometría del modelo (vía tradicional);Probabilidad condicional y las reglas de probabilidad;Comprender la independencia y la probabilidad condicional y utilizarlas para interpretar datos de simulaciones o experimentos.;GEO.S-CP.A.4;Construya e interprete tablas de frecuencias de dos entradas con datos cuando dos categorías estén asociadas a cada objeto clasificado. Use la tabla de dos entradas como espacio muestral para determinar si los eventos son independientes y para aproximar probabilidades condicionales.* Por ejemplo, recopile datos de una muestra aleatoria de estudiantes de su escuela sobre su materia favorita entre matemáticas, ciencias e inglés. Estime la probabilidad de que un estudiante de su escuela seleccionado al azar prefiera ciencias, dado que cursa décimo grado. Haga lo mismo con otras materias y compare los resultados.
Geometría del modelo (vía tradicional);Probabilidad condicional y las reglas de probabilidad;Comprender la independencia y la probabilidad condicional y utilizarlas para interpretar datos de simulaciones o experimentos.;GEO.S-CP.A.5;Reconocer y explicar los conceptos de probabilidad condicional e independencia en el lenguaje cotidiano y en situaciones cotidianas.* Por ejemplo, compare la probabilidad de tener cáncer de pulmón si usted es fumador con la probabilidad de ser fumador si tiene cáncer de pulmón.
Geometría del modelo (vía tradicional);Probabilidad condicional y las reglas de probabilidad;Utilice las reglas de probabilidad para calcular probabilidades de eventos compuestos en un modelo de probabilidad uniforme.;GEO.S-CP.B.6;Encuentre la probabilidad condicional de A dado B como la fracción de los resultados de B que también pertenecen a A e interprete la respuesta en términos del modelo.*
Geometría del modelo (vía tradicional);Probabilidad condicional y las reglas de probabilidad;Utilice las reglas de probabilidad para calcular probabilidades de eventos compuestos en un modelo de probabilidad uniforme.;GEO.S-CP.B.7;Aplicar la regla de la suma, P(A o B) = P(A) + P(B) ? P(A y B), e interpretar la respuesta en términos del modelo.*
Geometría del modelo (vía tradicional);Probabilidad condicional y las reglas de probabilidad;Utilice las reglas de probabilidad para calcular probabilidades de eventos compuestos en un modelo de probabilidad uniforme.;GEO.S-CP.B.8;(+) Aplique la regla general de multiplicación en un modelo de probabilidad uniforme, P(A y B) = P(A)P(B|A) = P(B)P(A|B), e interprete la respuesta en términos del modelo.*
Geometría del modelo (vía tradicional);Probabilidad condicional y las reglas de probabilidad;Utilice las reglas de probabilidad para calcular probabilidades de eventos compuestos en un modelo de probabilidad uniforme.;GEO.S-CP.B.9;(+) Utilice permutaciones y combinaciones para calcular probabilidades de eventos compuestos y resolver problemas.*
Álgebra Modelo II (Vía Tradicional);El sistema de números complejos;Realizar operaciones aritméticas con números complejos.;AII.N-CN.A.1;Sepa que existe un número complejo i tal que i2 = ?1, y todo número complejo tiene la forma a + bi con xa y b reales.
Álgebra Modelo II (Vía Tradicional);El sistema de números complejos;Realizar operaciones aritméticas con números complejos.;AII.N-CN.A.2;Utilice la relación i2 = ?1 y las propiedades conmutativa, asociativa y distributiva para sumar, restar y multiplicar números complejos.
Álgebra Modelo II (Vía Tradicional);El sistema de números complejos;Utilice números complejos en identidades y ecuaciones polinomiales.;AII.N-CN.C.7;Resolver ecuaciones cuadráticas con coeficientes reales que tengan soluciones complejas.
Álgebra Modelo II (Vía Tradicional);El sistema de números complejos;Utilice números complejos en identidades y ecuaciones polinomiales.;AII.N-CN.C.8;(+) Extiende las identidades polinómicas a los números complejos. Por ejemplo, reescribe x² + 4 como (x + 2i)(x ? 2i).
Álgebra Modelo II (Vía Tradicional);El sistema de números complejos;Utilice números complejos en identidades y ecuaciones polinomiales.;AII.N-CN.C.9;"(+) Conozca el Teorema Fundamental del Álgebra; demuestre que es verdadero para polinomios cuadráticos."
Álgebra Modelo II (Vía Tradicional);Cantidades vectoriales y matriciales;Representar y modelar con cantidades vectoriales.;AII.N-VM.A.1;(+) Reconocer magnitudes vectoriales con magnitud y dirección. Representar magnitudes vectoriales mediante segmentos de línea dirigidos y usar símbolos apropiados para vectores y sus magnitudes (p. ej., v, |v|, ||v||, v).
Álgebra Modelo II (Vía Tradicional);Cantidades vectoriales y matriciales;Representar y modelar con cantidades vectoriales.;AII.N-VM.A.3;(+) Resolver problemas que involucren velocidad y otras cantidades que puedan representarse mediante vectores.
Álgebra Modelo II (Vía Tradicional);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;AII.N-VM.C.6;(+) Utilice matrices para representar y manipular datos, por ejemplo, para representar pagos o relaciones de incidencia en una red.
Álgebra Modelo II (Vía Tradicional);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;AII.N-VM.C.8;(+) Sumar, restar y multiplicar matrices de dimensiones apropiadas.
Álgebra Modelo II (Vía Tradicional);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;AII.N-VM.C.12;(+) Trabajar con matrices 2 ? 2 como transformaciones del plano, e interpretar el valor absoluto del determinante en términos de área.
Álgebra Modelo II (Vía Tradicional);Ver la estructura en las expresiones;Interpretar la estructura de expresiones exponenciales, polinomiales y racionales.;AII.A-SSE.A.1;Interpretar expresiones que representan una cantidad en términos de su contexto.
Álgebra Modelo II (Vía Tradicional);Ver la estructura en las expresiones;Interpretar la estructura de expresiones exponenciales, polinomiales y racionales.;AII.A-SSE.A.1.a;Interpretar partes de una expresión, como términos, factores y coeficientes.*
Álgebra Modelo II (Vía Tradicional);Ver la estructura en las expresiones;Interpretar la estructura de expresiones exponenciales, polinomiales y racionales.;AII.A-SSE.A.1.b;Interpretar expresiones complejas considerando una o más de sus partes como una sola entidad. Por ejemplo, interpretar P(1 + r)n como el producto de P por un factor independiente de P.
Álgebra Modelo II (Vía Tradicional);Ver la estructura en las expresiones;Interpretar la estructura de expresiones exponenciales, polinomiales y racionales.;AII.A-SSE.A.2;Usa la estructura de una expresión para identificar maneras de reescribirla. Por ejemplo, considera x? ? y? como (x?)? ? (y?)?, reconociéndola así como una diferencia de cuadrados que puede factorizarse como (x? ? y?)(x? + y?) y, a su vez, factorizarse como (xy)(x+y)(x-yi)(x+yi).
Álgebra Modelo II (Vía Tradicional);Ver la estructura en las expresiones;Escribe expresiones en formas equivalentes para resolver problemas.;AII.A-SSE.B.4;Derive la fórmula para la suma de una serie geométrica finita (cuando la razón común no es 1) y use la fórmula para resolver problemas.* Por ejemplo, calcule los pagos de una hipoteca.
Álgebra Modelo II (Vía Tradicional);Aritmética con polinomios y expresiones racionales;Realizar operaciones aritméticas con polinomios.;AII.A-APR.A.1;Entender que los polinomios forman un sistema análogo a los números enteros, es decir, son cerrados bajo ciertas operaciones.
Álgebra Modelo II (Vía Tradicional);Aritmética con polinomios y expresiones racionales;Realizar operaciones aritméticas con polinomios.;AII.A-APR.A.1.a;Realizar operaciones con expresiones polinómicas (suma, resta, multiplicación y división) y comparar el sistema de polinomios con el sistema de números enteros al realizar operaciones.
Álgebra Modelo II (Vía Tradicional);Aritmética con polinomios y expresiones racionales;Comprender la relación entre ceros y factores de polinomios.;AII.A-ABR.B.2;Conozca y aplique el Teorema del Resto: Para un polinomio p(x) y un número a, el resto de la división por x ? a es p(a), luego p(a) = 0 si y solo si (x ? a) es un factor de p(x).
Álgebra Modelo II (Vía Tradicional);Aritmética con polinomios y expresiones racionales;Comprender la relación entre ceros y factores de polinomios.;AII.A-ABR.B.3;Identifique los ceros de los polinomios cuando haya factorizaciones adecuadas disponibles y utilice los ceros para construir un gráfico aproximado de la función definida por el polinomio.
Álgebra Modelo II (Vía Tradicional);Aritmética con polinomios y expresiones racionales;Utilice identidades polinomiales para resolver problemas.;AII.A-ABR.C.4;Demuestre identidades polinómicas y úselas para describir relaciones numéricas. Por ejemplo, la identidad polinómica (x² + y²)² = (x² ? y²)² + (2xy)² puede usarse para generar ternas pitagóricas.
Álgebra Modelo II (Vía Tradicional);Aritmética con polinomios y expresiones racionales;Utilice identidades polinomiales para resolver problemas.;AII.A-ABR.C.5;(+) Conocer y aplicar el Teorema del Binomio para el desarrollo de (x + y)n en potencias de x e y para un entero positivo n, donde x e y son números cualesquiera, con coeficientes determinados por ejemplo por el Triángulo de Pascal.
Álgebra Modelo II (Vía Tradicional);Aritmética con polinomios y expresiones racionales;Reescribe expresiones racionales.;AII.A-ABR.D.6;"Reescribe expresiones racionales simples en diferentes formas; escribe a(x)/b(x) en la forma q(x) + r(x)/b(x), donde a(x), b(x), q(x) y r(x) son polinomios con el grado de r(x) menor que el grado de b(x), usando inspección, división larga o, para los ejemplos más complicados, un sistema de álgebra computacional."
Álgebra Modelo II (Vía Tradicional);Aritmética con polinomios y expresiones racionales;Reescribe expresiones racionales.;AII.A-ABR.D.7;"(+) Comprender que las expresiones racionales forman un sistema análogo a los números racionales, cerrado bajo la suma, resta, multiplicación y división por una expresión racional distinta de cero; sumar, restar, multiplicar y dividir expresiones racionales."
Álgebra Modelo II (Vía Tradicional);Creando ecuaciones;Crear ecuaciones que describan números o relaciones.;AII.A-CED.A.1;Crear ecuaciones e inecuaciones con una variable y usarlas para resolver problemas. Incluir ecuaciones derivadas de raíces simples, funciones racionales y funciones exponenciales.*
Álgebra Modelo II (Vía Tradicional);Creando ecuaciones;Crear ecuaciones que describan números o relaciones.;AII.A-CED.A.2;"Crear ecuaciones en dos o más variables para representar relaciones entre cantidades; graficar ecuaciones en ejes de coordenadas con etiquetas y escalas.*"
Álgebra Modelo II (Vía Tradicional);Creando ecuaciones;Crear ecuaciones que describan números o relaciones.;AII.A-CED.A.3;Representar restricciones mediante ecuaciones o inecuaciones, y mediante sistemas de ecuaciones y/o inecuaciones, e interpretar las soluciones como opciones viables o no viables en un contexto de modelado. Por ejemplo, representar ecuaciones que describen satélites en órbita terrestre y restricciones sobre el tamaño y la atmósfera terrestres.
Álgebra Modelo II (Vía Tradicional);Razonamiento con ecuaciones y desigualdades;Comprender la resolución de ecuaciones como un proceso de razonamiento y explicar el razonamiento.;AII.A-REI.A.2;Resolver ecuaciones racionales y radicales simples en una variable y dar ejemplos que muestren cómo pueden surgir soluciones extrañas.
Álgebra Modelo II (Vía Tradicional);Razonamiento con ecuaciones y desigualdades;Representar y resolver ecuaciones y desigualdades gráficamente.;AII.A-REI.D.11;"Explica por qué las coordenadas x de los puntos donde se intersecan las gráficas de las ecuaciones y = f(x) e y = g(x) son las soluciones de la ecuación f(x) = g(x); encuentra las soluciones de forma aproximada, por ejemplo, usando tecnología para graficar las funciones, crear tablas de valores o encontrar aproximaciones sucesivas. Incluye casos donde f(x) y/o g(x) sean funciones polinómicas, racionales y logarítmicas.*"
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Interpretar funciones que surgen en las aplicaciones en términos del contexto (funciones polinomiales, racionales, de raíz cuadrada y raíz cúbica, trigonométricas y logarítmicas).;AII.F-IF.B.4;"Para una función que modela una relación entre dos cantidades, interprete las características clave de gráficos y tablas en función de las cantidades, y dibuje gráficos que muestren las características clave dada una descripción verbal de la relación. Las características clave incluyen: intersecciones; intervalos donde la función es creciente, decreciente, positiva o negativa; máximos y mínimos relativos; simetrías; comportamiento en los extremos; y periodicidad.*"
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Interpretar funciones que surgen en las aplicaciones en términos del contexto (funciones polinomiales, racionales, de raíz cuadrada y raíz cúbica, trigonométricas y logarítmicas).;AII.F-IF.B.5;Relacione el dominio de una función con su gráfico y, cuando sea aplicable, con la relación cuantitativa que describe.* Por ejemplo, si la función h(n) da la cantidad de horas-hombre que se necesitan para ensamblar n motores en una fábrica, entonces los números enteros positivos serían un dominio apropiado para la función.
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Interpretar funciones que surgen en las aplicaciones en términos del contexto (funciones polinomiales, racionales, de raíz cuadrada y raíz cúbica, trigonométricas y logarítmicas).;AII.F-IF.B.6;Calcular e interpretar la tasa de cambio promedio de una función (presentada simbólicamente o en una tabla) en un intervalo específico. Estimar la tasa de cambio a partir de una gráfica.*
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;AII.F-IF.C.7;"Las funciones gráficas se expresan simbólicamente y muestran características clave del gráfico; a mano en casos simples y usando tecnología para casos más complicados.*"
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;AII.F-IF.C.7.b;Graficar funciones de raíz cuadrada y raíz cúbica.*
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;AII.F-IF.C.7.c;Graficar funciones polinómicas, identificar ceros cuando hay factorizaciones adecuadas disponibles y mostrar el comportamiento final.*
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;AII.F-IF.C.7.e;"Graficar funciones exponenciales y logarítmicas, mostrando intersecciones y comportamiento final; y funciones trigonométricas, mostrando período, línea media y amplitud.*"
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;AII.F-IF.C.8;Escriba una función definida por una expresión en formas diferentes pero equivalentes para revelar y explicar diferentes propiedades de la función.
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;AII.F-IF.C.8.a;Utilice el proceso de factorización de una función polinomial para mostrar ceros, valores extremos y simetría del gráfico e interpretarlos en términos de un contexto.
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;AII.F-IF.C.9;Traducir entre diferentes representaciones de funciones (algebraicamente, gráficamente, numéricamente en tablas o mediante descripciones verbales). Comparar las propiedades de dos funciones, cada una representada de forma distinta.
Álgebra Modelo II (Vía Tradicional);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;AII.F-IF.C.10;Dadas representaciones algebraicas, numéricas y/o gráficas de funciones, reconocer la función como polinómica, racional, logarítmica, exponencial o trigonométrica.
Álgebra Modelo II (Vía Tradicional);Funciones del edificio;Construya una función que modele una relación entre dos cantidades.;AII.F-BF.A.1;Escriba una función (función racional simple, radical, logarítmica y trigonométrica) que describa una relación entre dos cantidades.*
Álgebra Modelo II (Vía Tradicional);Funciones del edificio;Construya una función que modele una relación entre dos cantidades.;AII.F-BF.A.1.b;Combine tipos de funciones estándar mediante operaciones aritméticas.* Por ejemplo, cree una función que modele la temperatura de un cuerpo que se enfría agregando una función constante a una exponencial en declive y relacione estas funciones con el modelo.
Álgebra Modelo II (Vía Tradicional);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;AII.F-BF.B.3;"Identificar el efecto en la gráfica de sustituir f(x) por f(x) + k, kf(x), f(kx) y f(x + k) para valores específicos de k (tanto positivos como negativos); hallar el valor de k dadas las gráficas. Incluir funciones racionales, radicales, logarítmicas y trigonométricas simples. Utilizar la tecnología para experimentar con casos e ilustrar una explicación de los efectos en la gráfica mediante tecnología."
Álgebra Modelo II (Vía Tradicional);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;AII.F-BF.B.4;Encontrar funciones inversas algebraicamente y gráficamente.
Álgebra Modelo II (Vía Tradicional);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;AII.F-BF.B.4.a;Resuelve una ecuación de la forma f(x) = c para una función simple f con inversa y escribe una expresión para la inversa. Por ejemplo, f(x) = 2x3 o f(x) = (x + 1)˜/˜(x - 1) para x ? 1.
